Source,Name,"Main Phone","Main Email",Website,"Website Valid","Email extension",Linkedin,Instagram,"Facebook X (formerly Twitter)",Pinterest,TikTok,Youtube,Mission,"Veteran Owned Business Y/N","Is certified Veteran Owned Business Y/N","Is Veteran Service Organization Y/N","Is VA or GOV Organization Y/N","VA or GOV Type","VA or GOV Subtype","Service Area","Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes,Owner,"Owner Phone","Owner Email"
careeronestop.org,,912-389-4254,Douglas_CC@gdol.ga.gov,https://dol.georgia.gov/locations/douglas,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"70 Lockwood Drive",,,,31533,"United States",Georgia,,Douglas,"8:00am - 4:30pm; Monday - Friday",517.html,,
careeronestop.org,,770-920-4104,douglas@worksourceatlreg.org,https://atlantaregional.org/what-we-do/workforce-solutions/career-resource-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"4655 Timber Ridge Drive Douglasville, GA  30314",,,,30134,"United States",Georgia,,Douglasville,"8:00 a.m. to 5:00 p.m. Monday through Friday",518.html,,
careeronestop.org,,478-275-6525,dublin_CC@gdol.ga.gov,https://dol.georgia.gov/locations/dublin,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"910 North Jefferson Street",,,,31021,"United States",Georgia,,Dublin,"8:00am - 4:30pm; Monday - Friday",519.html,,
careeronestop.org,,907-335-3000,peninsula.jobcenter@alaska.gov,https://jobs.alaska.gov/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"11312 Kenai Spur Hwy",,,,99611,"United States",,,"Suite 2","Monday - Friday, 8:00am - 5:00pm",52.html,,
careeronestop.org,,678-268-6610,gwinnett@worksourceregatl.org,https://atlworks.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3885 Crestwood Parkway",,,,30096,"United States",,,"Building 200","Mon-Fri 8am-5pm",520.html,,
careeronestop.org,,478-374-6405,eastman_cc@gdol.ga.gov,https://dol.georgia.gov/locations/eastman,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"5016 Park Way",,,,31023-1610,"United States",Georgia,,Eastman,"Monday, Wednesday and Friday 8:00 am â€“ 4:30 pm",521.html,,
careeronestop.org,,770-535-5484,Gainesville_cc@gdol.ga.gov,https://dol.georgia.gov/locations/gainesville,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2756 Atlanta Highway",,,,30504,"United States",Georgia,,Gainesville,"8:00am - 4:30pm; Monday - Friday",522.html,,
careeronestop.org,,877-709-8185,Hinesville_cc@gdol.ga.gov,https://dol.georgia.gov/locations/hinesville,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"140 E. ML King Jr. Drive",,,,31310,"United States",,,"PO Box 710","8:00am - 4:30pm; Tuesday and Thursday ONLY",523.html,,
careeronestop.org,,706-638-5525,Vickithompson@gdol.ga.gov,https://dol.georgia.gov/locations/lafayette,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"200 West Villanow Street",,,,30728,"United States",Georgia,,LaFayette,"8:00am - 4:30pm; Monday - Friday",524.html,,
careeronestop.org,,706-845-4000,Kimberly.Hollis@gdol.ga.gov,https://dol.georgia.gov/locations/lagrange,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1002 Longley Place",,,,30240,"United States",Georgia,,LaGrange,"8:00am - 4:30pm; Monday - Friday",525.html,,
careeronestop.org,,678-226-6664,GTCWIOA@GwinnettTech.edu,https://atlworks.org/job-seekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"5150 Sugarloaf Parkway",,,,30043,"United States",,,"Building 100","Monday-Thursday 8:00 a.m.- 5:00 p.m., Friday 8:00 a.m.-4:00 p.m.",526.html,,
careeronestop.org,,478-751-6164,"Macon_CC @gdol.ga.gov",https://www.careeronestop.org/LocalHelp/AmericanJobCenters/find-american-job-centers-details.aspx?location=31088&amp;radius=25&amp;centerID=22083&amp;dist=15.0&amp;ct=0&amp;y=0&amp;w=0&amp;e=0&amp;locationSelected=0&amp;sortcolumns=Distance&amp;sortdirections=ASC&amp;curPage=1&amp;pagesize=10,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3090 Mercer University Dr",,,,31204,"United States",Georgia,,Macon,"8:00am - 4:30pm; Monday - Friday",527.html,,
careeronestop.org,,770-528-4300,information@cobbworks.org,https://www.worksourcecobb.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"463 Commerce Park Drive",,,,30060,"United States",,,"Suite 100","8:00am - 5:00pm; Monday - Friday",528.html,,
careeronestop.org,,,,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,,,,,,"United States",,,,,529.html,,
careeronestop.org,,907-225-3181,Ketchikan.jobcenter@alaska.gov,https://jobs.alaska.gov/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2030 Sea Level Drive",,,,99901,"United States",,,"Suite 220","Monday-Friday, 8:00am - 5:00pm",53.html,,
careeronestop.org,,478-445-5465,Milledgeville_cc@gdol.ga.gov,https://dol.georgia.gov/locations/milledgeville,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"156 Roberson Mill Road",,,,31061,"United States",Georgia,,Milledgeville,"8:00am - 4:30pm; Monday - Friday",530.html,,
careeronestop.org,,678-271-3554,clayton@worksourceatlreg.org,https://atlworks.org/job-seekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3000 Corporate Center Drive",,,,30260,"United States",,,"Suite 350","8:00am - 5:00pm; Monday - Friday",531.html,,
careeronestop.org,,229-891-7147,Moultrie_cc@gdol.ga.gov,https://dol.georgia.gov/locations/moultrie,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"220 North Main Street",,,,31768,"United States",Georgia,,Moultrie,"8:00am - 4:30pm; Monday - Friday",532.html,,
careeronestop.org,,706-295-6051,Rome_CC@gdol.ga.gov,http://www.careerdepot.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"462 Riverside Parkway NE",,,,30162,"United States",,,"PO Box 5107","8:00am - 4:30pm; Monday - Friday",533.html,,
careeronestop.org,,404-613-4480,worksourcefulton@equusworks.com,https://atlworks.org/job-seekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"7741 Roswell Road",,,,30350,"United States",,,"Room 205","Monday - Friday, 8:30am - 4:45pm",534.html,,
careeronestop.org,,912-356-2773,Savannah_cc@gdol.ga.gov,https://worksourcecoastal.org/services/adult-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"5520 White Bluff Road",,,,31405,"United States",Georgia,,Savannah,"8:00am - 4:30pm; Monday - Friday",535.html,,
careeronestop.org,,912-354-6174,ContactWSC@savannahga.gov,https://worksourcecoastal.org/services/adult-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"7216 Skidaway Road",,,,31406,"United States",,,"Suite C","8 am - 5 pm Monday - Friday",536.html,,
careeronestop.org,,912-439-3720,KINGS_BAY_CC@gdol.ga.gov,https://dol.georgia.gov/locations/brunswick,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1712 Osborne Road",,,,31558-9103,"United States",,,"Suite G","8:00am - 4:30pm; Monday - Friday",537.html,,
careeronestop.org,,877-709-8185,Statesboro_CC@gdol.ga.gov,https://worksourcecoastal.org/services/adult-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"305 S Main Street",,,,30458,"United States",Georgia,,Statesboro,"8:00am - 4:30pm; Monday - Friday",538.html,,
careeronestop.org,,229-225-4033,thomasville_cc@dol.state.ga.us,https://dol.georgia.gov/locations/thomasville,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"403 N Broad Street",,,,31792,"United States",Georgia,,Thomasville,"8:00am - 4:30pm; Monday - Friday",539.html,,
careeronestop.org,,907-486-3105,rachel.putnam@alaska.gov,https://www.jobs.state.ak.us/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"211 Mission Road",,,,99615-6315,"United States",,,"Suite 103","Monday - Friday, 8:00 AM - 5:00 PM",54.html,,
careeronestop.org,,229-386-3322,tifton_cc@gdol.ga.gov,https://dol.georgia.gov/locations/tifton,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"310 South Tift Ave",,,,31794,"United States",Georgia,,Tifton,"8:00am - 4:30pm; Monday - Friday",540.html,,
careeronestop.org,,706-282-4514,toccoa_cc@gdol.ga.gov,https://dol.georgia.gov/locations/toccoa,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"37 Foreacre Street",,,,30577,"United States",Georgia,,Toccoa,"8:00am - 4:30pm; Monday - Friday",541.html,,
careeronestop.org,,888-741-6216,Vidalia_cc@gdol.ga.gov,https://dol.georgia.gov/locations/vidalia,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"206 Queen Street - Carter Center Plaza",,,,30474,"United States",,,"Suite 16","8:00am - 4:30pm; Monday - Friday",542.html,,
careeronestop.org,,478-988-7130,Houston_CC@gdol.ga.gov,https://middlegaworks.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"96 Cohen Walker Drive",,,,31088,"United States",Georgia,,"Warner Robins","8:00am - 4:30pm; Monday - Friday",543.html,,
careeronestop.org,,877-709-8185,Waycross_cc@gdol.ga.gov,https://dol.georgia.gov/locations/waycross,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"600 Plant Avenue",,,,31501,"United States",Georgia,,Waycross,"8:00am - 4:30pm; Monday - Friday",544.html,,
careeronestop.org,,808-935-6527,ajchuser@hawaiicounty.gov,https://labor.hawaii.gov/wdd/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"88 Kanoelehua Avenue",,,,96720,"United States",,,"Waiakea Kai Plaza Suite A-24","Monday - Friday 7:45am- 4:30pm",545.html,,
careeronestop.org,,808-768-5701,Ramon.F.Ruiz@hawaii.gov,https://labor.hawaii.gov/wdd/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"680 Iwilei Road",,,,96817,"United States",,,"Dole Cannery Office Bldg. Suite 700","7:45-4:30pm Mon-Fri",546.html,,
careeronestop.org,,808-270-5777,sonjia.e.spring@hawaii.gov,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"110 `Ala`ihi Street",,,,96732,"United States",,,"Maui County Service Center","Monday - Friday 8:00 a.m. - 4:00 p.m We are currently open and providing services both on the telephone and in-person.",547.html,,
careeronestop.org,,808-553-1755,dlir.wdd.molokai@hawaii.gov,https://labor.hawaii.gov/wdd/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"55 Makaena Street",,,,96748,"United States",,,"Room 4","7:45am-4:30pm, Monday - Friday",548.html,,
careeronestop.org,,808-274-3056,dlir.wdd.kauai@hawaii.gov,https://labor.hawaii.gov/wdd/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"4444 Rice Street",,,,96766,"United States",,,"Suite 302","8:00 a.m. to 4:00 p.m.",549.html,,
careeronestop.org,,907-443-2626,nome.jobcenter@alaska.gov,https://www.jobs.state.ak.us/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"103 Front Street",,,,99762,"United States",,,"PO Box 280","Monday-Friday, 8:00am - 4:30pm",55.html,,
careeronestop.org,,208-332-3575,boisemail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#southWestern,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"317 W. Main Street",,,,83735-0030,"United States",,,"1st Floor","8am - 5pm Monday - Friday",550.html,,
careeronestop.org,,208-678-5518,mini-cassiamail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#southCentral,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"127 West 5th Street North",,,,83318-3457,"United States",Idaho,,Burley,"Mon-Fri 8am-5pm",551.html,,
careeronestop.org,,208-364-7781,canyoncountymail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#southWestern,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"4514 Thomas Jefferson Street",,,,83605,"United States",Idaho,,Caldwell,"8am - 5pm, Monday - Friday",552.html,,
careeronestop.org,,208-557-2500,idahofallsmail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#eastern,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1515 East Lincoln Road",,,,83401,"United States",Idaho,,"Idaho Falls","Monday - Friday 8:00am - 5:00pm",553.html,,
careeronestop.org,,208-799-5000,lewistonmail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#northCentral,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1158 Idaho Street",,,,83501-1960,"United States",Idaho,,Lewiston,"Monday - Friday 8:00am - 5:00pm",554.html,,
careeronestop.org,,208-236-6710,pocatellomail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#southEastern,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"430 N 5th Avenue",,,,83201,"United States",,,"PO Box 4087 (83205)","Monday - Friday 8:00am - 5:00pm",555.html,,
careeronestop.org,,208-457-8789,kootenaicountymail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#northern,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"600 N Thornton Street",,,,83854,"United States",Idaho,,"Post Falls","8am - 5pm Monday - Friday",556.html,,
careeronestop.org,,208-735-2500,magicvalleymail@labor.idaho.gov,https://www.labor.idaho.gov/Local-Office-Directory/#southCentral,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"420 Falls Avenue",,,,83301,"United States",Idaho,,"Twin Falls","Monday - Friday 8:00 am - 5:00 pm",557.html,,
careeronestop.org,,618-445-2379,nbooker@wadi-inc.com,http://so14lwib.com/services.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"334 Industrial Drive",,,,62806,"United States",,,"Route 4 Box 136","Monday - Thursday, 7:30 - 500",558.html,,
careeronestop.org,,630-762-2120,info@worknetbatavia.com,https://www.kanecountyil.gov/WDD/Pages/Default.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"143 First Street",,,,60510,"United States",Illinois,,Batavia,"Monday 08:30-16:30, Tuesday 08:30-16:30, Wednesday 08:30-16:30, Thursday 08:30-16:30, Friday 08:30-16:30",559.html,,
careeronestop.org,,907-747-3423,sitka.jobcenter@alaska.gov,https://www.jobs.state.ak.us/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"304 Lake Street",,,,99835-7563,"United States",,,"Room 101","Monday - Friday, 8:00 AM - 4:30 PM",56.html,,
careeronestop.org,,217-323-1859,worknet20@worknet20.org,https://worknet20.org,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"109 White Pine Lane",,,,62618,"United States",Illinois,,Beardstown,"Mondays, 9:00 am â€“ 12:00 pm",560.html,,
careeronestop.org,,618-277-3090,mpatterson@co.st-Clair.il.us,https://www.co.st-clair.il.us/departments/intergovernmental-grants/workforce-development/worknet,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"7650 Magna Drive Suite #120",,,,62223,"United States",Illinois,,Belleville,"Monday 08:30-17:00, Tuesday 08:30-17:00, Wednesday 08:30-17:00, Thursday 08:30-17:00, Friday 08:30-17:00,",561.html,,
careeronestop.org,,815-547-9616,info@TheWorkforceConnection.org,https://www.theworkforceconnection.org/career-seeker/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"600 S. State St.",,,,61008,"United States",,,"2nd Floor","Monday- Friday 8:00 AM-5:00 PM, Closed 12-1pm for lunch",562.html,,
careeronestop.org,,815-802-8960,wiaoffice@kcc.edu,https://wioa.kcc.edu/about/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"450 N. Kinzie",,,,60915,"United States",,,"Kankakee Community College","Monday-Friday 8:00 am -5:00 pm",563.html,,
careeronestop.org,,"309-647-2946  or 309-647-7017",msorrill@careerlink16.com,https://careerlinkil.com,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"111 N. Main Street",,,,61520,"United States",,,"Fulton Square","Monday-Friday, 8:30 a.m. to Noon &amp; 1:00 - 5:00 p.m.",564.html,,
careeronestop.org,,217-854-9642,connie.pitts@west-central.org,https://west-central.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"116 S. Plum St.",,,,62626,"United States",,,"P.O. Box 260","Monday 08:00-16:30, Tuesday 08:00-16:30, Wednesday 08:00-16:30, Thursday 08:00-16:30, Friday 08:00-16:30,",565.html,,
careeronestop.org,,618-594-4520,danielle.valentine@co.st-clair.il.us,https://www.co.st-clair.il.us/departments/grants/employment/pages/trainingcenters,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"930 Fairfax Street",,,,62231,"United States",Illinois,,Carlyle,"Monday through Friday, 8:00 am - 4:30 pm",566.html,,
careeronestop.org,,618-252-6020,Larry.Harrelson@illinois.gov,https://apps.illinoisworknet.com/Locator/Details.aspx?id=2422&amp;print=true,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1700 College Ave.",,,,62821,"United States",Illinois,,Carmi,"Monday - Thursday 8:30 am - 4:30 p.m.",567.html,,
careeronestop.org,,"618-985-2828 ext. 8424",haleyrhoads@jalc.edu,https://www.jalc.edu/career-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"700 Logan College Drive",,,,62918,"United States",Illinois,,Carterville,"8 a.m. - 4:30 p.m. Monday - Friday",568.html,,
careeronestop.org,,618-545-3252,,https://www.illinoisworknet.com/Training/Pages/wioacenters.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2005 East McCord St.",,,,62801,"United States",Illinois,,Centralia,"Monday - Friday 8:00AM - 5:00PM",569.html,,
careeronestop.org,,907-835-4910,valdez.jobcenter@alaska.gov,https://www.jobs.state.ak.us/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"213 Meals Avenue",,,,99686-0590,"United States",,,"State Office Building","Monday - Friday, 8:00am-12noon and 1-4:30pm",57.html,,
careeronestop.org,,618-545-3113,chancock@kaskaskia.edu,https://www.kaskaskia.edu/campus-life/services--resources/career-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"27210 College Road",,,,62801,"United States",Illinois,,Centralia,"7:30 a.m. to 5:00 p.m.",570.html,,
careeronestop.org,,217-531-8282,worknetservices@ccrpc.org,https://apps.illinoisworknet.com/Locator/Details.aspx?id=2437,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1307 North Mattis Avenue.",,,,61821,"United States",,,"Room 202","Monday -Thursday 9am - 4pm  Closed noon - 1pm",571.html,,
careeronestop.org,,618-826-4709,,https://www.illinoisworknet.com/Connect/Pages/LocationSearch.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"No. 1 Taylor Street",,,,62233,"United States",,,"Suite 104","Monday through Friday, 8:00 am to 4:00 pm",572.html,,
careeronestop.org,,312-726-5627,awil@americaworks.com,https://americaworks.com/jobseekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"205 W. Randolph Street",,,,60606,"United States",,,"Suite 920","Monday - Friday 9:00AM - 5:00PM",573.html,,
careeronestop.org,,773-334-4747,lupe.arceodecarpintero@equusworks.com,https://chicookworks.org/services/job-seekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1145 W. Wilson Ave.",,,,60640,"United States",,,"Suite 1917","Monday -  Friday 8:00 AM - 5:00 PM",574.html,,
careeronestop.org,,773-538-5627,charles.townsend@eesforjobs.com,https://www.eesforjobs.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"Martin Luther King Human Service Center",,,,60653,"United States",,,"4314 S. Cottage Grove Avenue","Monday 08:30-17:00, Tuesday 08:30-17:00, Wednesday 08:30-17:00, Thursday 08:30-17:00, Friday 08:30-17:00,",575.html,,
careeronestop.org,,312-994-8300,info@nationalable.org,https://www.nationalable.org/jobseekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1700 W. 18th St.",,,,60608,"United States",Illinois,,Chicago,"Monday 08:30-16:30, Tuesday 08:30-16:30, Wednesday 08:30-16:30, Thursday 08:30-16:30, Friday 08:30-16:30,",576.html,,
careeronestop.org,,773-884-7000,dianaflores33@gmail.com,https://www.eesforjobs.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"7500 S. Pulaski Rd.",,,,60652,"United States",,,"Building 100","Monday -  Friday 8:30 AM - 5:00 PM",577.html,,
careeronestop.org,,773-722-3895,WESTSIDE-WORKFORCE@KRA.COM,https://chicookworks.org/locations/american-job-center-in-east-garfield-park/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"605 S. Albany Avenue",,,,60612,"United States",,,"First Floor","Monday - Friday 8:30AM - 5:00PM",578.html,,
careeronestop.org,,"708-709-7975 or    855-994-8300",Able@nationalable.org,https://chicookworks.org/services/job-seekers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"202 S. Halsted St.",,,,60411,"United States",,,"ATOC Building","Monday-Friday 8:30-4:30",579.html,,
careeronestop.org,,907-352-2500,matsu.jobcenter@alaska.gov,https://www.jobs.state.ak.us/offices/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"877 West Commercial Drive",,,,99654,"United States",Alaska,,Wasilla,"Monday-Friday, 8:00am - 5:00pm",58.html,,
careeronestop.org,,217-442-0296,bhensgen@dacc.edu,https://dacc.edu/depts/vcw,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"407 North Franklin",,,,61832,"United States",Illinois,,Danville,"Monday 08:30-17:00, Tuesday 08:30-17:00, Wednesday 08:30-17:00, Thursday 08:30-17:00, Friday 08:30-17:00,",580.html,,
careeronestop.org,,217-875-8751,rwilkerson@mdwis.org,https://worknetdecatur.org/job-seekers-2/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"757 W. Pershing Road",,,,62526,"United States",Illinois,,Decatur,"Monday 08:30-17:00, Tuesday 08:30-17:00, Wednesday 08:30-17:00, Thursday 08:30-17:00, Friday 08:30-17:00,",581.html,,
careeronestop.org,,630-762-2120,info@worknetbatavia.com,https://worknetbatavia.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"650B North Peace Road",,,,60115,"United States",,,"Suite B","Mondays 12pm-4pm, Thursdays 9am-1pm",582.html,,
careeronestop.org,,815-288-1260,sally_hanrahan@best-inc.org,https://www.best-inc.org/adults-dislocated-workers-and-youth/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"112 E. 2nd St.",,,,61021,"United States",,,"Old Lee County Courthouse","Monday - Friday  8:30 AM â€“ 4:30 PM",583.html,,
careeronestop.org,,217-342-4382,alogue@lakelandcollege.edu,https://www.illinoisworknet.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2311 Hoffman Dr.",,,,62401,"United States",Illinois,,Effingham,"Monday 08:30 - 16:30, Tuesday 08:30 - 16:30, Wednesday 08:30 - 16:30, Thursday 08:30 - 16:30, Friday 08:30 - 16:30",584.html,,
careeronestop.org,,847-742-2411,robinsonrenata@countyofkane.org,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"270 N. Grove St.",,,,60120,"United States",Illinois,,Elgin,"Monday - Friday 8:00AM - 5:00PM",585.html,,
careeronestop.org,,618-287-7071,victor.d@shawneedevelopment.org,http://so14lwib.com/services.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"147 North Main Street",,,,62931,"United States",Illinois,,Elizabethtown,"M-Th 8-4 and Fridays 8-1:00",586.html,,
careeronestop.org,,309-467-4445,BBeenders@careerlink16.com,https://careerlinkil.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1950 S. Main Street",,,,61530,"United States",Illinois,,Eureka,"M - F   08:30 to 5:00",587.html,,
careeronestop.org,,618-842-2962,ssanders@wadi-inc.com,https://www.wadi-inc.com/workforce-innovation-and-opportunity-act.html,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2004 W. Delaware Street",,,,62837,"United States",Illinois,,Fairfield,,588.html,,
careeronestop.org,,815-315-1830,jstory@theworkforceconnection.org,https://www.theworkforceconnection.org/career-seeker/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"307 W. Main St.",,,,61032,"United States",Illinois,,Freeport,"Monday - Friday  8:00AM -5:00PM Closed between 12:00 -1:00",589.html,,
careeronestop.org,,928-758-0702,toddbaldwin@azdes.gov,https://www.mohavecounty.us/ContentPage.aspx?id=114&amp;cid=16,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2601 Highway 95",,,,86442,"United States",Arizona,,"Bullhead City","Monday - Friday, 8:00am - 5:00pm",59.html,,
careeronestop.org,,815-777-6177,tammy_nehrkorn@best-inc.org,https://www.best-inc.org/adults-dislocated-workers-and-youth/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"9483 W. US Highway 20",,,,61036,"United States",,,"An Illinois workNet Partner","Monday &amp; Friday 9am-4pm",590.html,,
careeronestop.org,,618-545-3473,,https://www.madisoncountyil.gov/departments/employment_and_training/index.php,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"209 North Third St.,",,,,62246,"United States",,,"Suite C","Monday - Thursday from 8:00 a.m. - 4:00 p.m.",591.html,,
careeronestop.org,,309-543-1035,bdietsch@careerlink16.com,https://careerlinkil.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"114 W. Adams Street",,,,62644,"United States",Illinois,,Havana,"M-F, 8:30 a.m. to 5:00 p.m.",592.html,,
careeronestop.org,,309-364-4120,trouse@careerlink16.com,https://careerlinkil.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"509 Front Street",,,,61537,"United States",Illinois,,Henry,"Tues., Thurs., 8:30 a.m. to 5:00 p.m.",593.html,,
careeronestop.org,,217-243-5846,info@west-central.org,https://west-central.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"345 West State Street",,,,62650,"United States",Illinois,,Jacksonville,"Monday-Friday 7:30AM- 4:30PM",594.html,,
careeronestop.org,,618-498-1778,,https://west-central.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"120 West Pearl Street",,,,62052,"United States",Illinois,,Jerseyville,"Monday - Friday  8:00AM - 4:00PM",595.html,,
careeronestop.org,,"815-740-5101 (Appointments: 217-558-0401)",jerome.rochon@illinois.gov,https://ides.illinois.gov/jobs-workforce/programs.html,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"250 North Chicago Street",,,,60432,"United States",Illinois,,Joliet,"Appointment Only: Monday - Friday 8:30 a.m. - 5:00 p.m.",596.html,,
careeronestop.org,,815-727-4444,info@will.works,https://will.works/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2400 Glenwood Avenue",,,,60435,"United States",,,"Suite 100","Monday 08:30-16:30, Tuesday 08:30-16:30, Wednesday 08:30-16:30, Thursday 08:30-16:30, Friday 08:30-16:30,",597.html,,
careeronestop.org,,618-943-4442,alogue@lakeland.cc.il.us,https://www.illinoisworknet.com/Training/Pages/wioacenters.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"700 E State Street",,,,62439,"United States",,,"(basement of Lawrenceville City Hall); P.O. Box 96","W 8:30 - 4:30",598.html,,
