PNuid_NLidu,,Province,,Name_en
Canada,,QC,,Domaine-Somerset
Canada,,QC,,Sainte-Julie-Station
Canada,,QC,,Lac-du-Milieu
Canada,,QC,,Rivière-à-Pierre
Canada,,QC,,Saint-Léonard-de-Portneuf
Canada,,QC,,Chute-Panet
Canada,,QC,,Sainte-Christine-d'Auvergne
Canada,,QC,,Domaine-Alouette
Canada,,QC,,Lac-Alain
Canada,,QC,,Saint-Alban
Canada,,QC,,Saint-Gilbert
Canada,,QC,,Notre-Dame-de-Portneuf
Canada,,QC,,Pont-de-la-Noreau
Canada,,QC,,Saint-Marc-des-Carrières
Canada,,QC,,Saint-Casimir
Canada,,QC,,Grondines
Canada,,QC,,Grondines-Est
Canada,,QC,,Saint-Thuribe
Canada,,QC,,Saint-Ubalde
Canada,,QC,,Lac-Blanc
Canada,,QC,,Montauban-les-Mines
Canada,,QC,,Notre-Dame-des-Anges
Canada,,QC,,Lac-aux-Sables
Canada,,QC,,Rousseau
Canada,,QC,,Hervey-Jonction
Canada,,QC,,Sainte-Thècle
Canada,,QC,,Saint-Adelphe
Canada,,QC,,Saint-Joseph-de-Mékinac
Canada,,QC,,Rivière-Mékinac
Canada,,QC,,Saint-Célestin-Station
Canada,,QC,,Breault
Canada,,QC,,Domaine-Demers
Canada,,QC,,Sainte-Eulalie
Canada,,QC,,Saint-Léonard-d'Aston
Canada,,QC,,Saint-Samuel-de-Horton
Canada,,QC,,Saint-Valère
Canada,,QC,,"Les Éboulis"
Canada,,QC,,Arthabaska
Canada,,QC,,Saint-Albert
Canada,,QC,,Place-Béréli
Canada,,QC,,Sainte-Hélène-de-Chester
Canada,,QC,,Trottier
Canada,,QC,,Chesterville
Canada,,QC,,Notre-Dame-de-Ham
Canada,,QC,,Ham-Nord
Canada,,QC,,Saint-Rémi-de-Tingwick
Canada,,QC,,Coin-de-la-Petite-Mine
Canada,,QC,,Tingwick
Canada,,QC,,Sainte-Élizabeth-de-Warwick
Canada,,QC,,Sainte-Séraphine
Canada,,QC,,Sainte-Clotilde-de-Horton
Canada,,QC,,Notre-Dame-du-Bon-Conseil
Canada,,QC,,Sainte-Monique
Canada,,QC,,"La Visitation"
Canada,,QC,,Baie-du-Febvre
Canada,,QC,,Grand-Saint-Esprit
Canada,,QC,,Sainte-Anne-de-la-Pérade
Canada,,QC,,Saint-Prosper
Canada,,QC,,Saint-Stanislas
Canada,,QC,,Sainte-Geneviève-de-Batiscan
Canada,,QC,,Lac-à-Beauce
Canada,,QC,,Lac-Chat
Canada,,QC,,Festubert
Canada,,QC,,Doheny
Canada,,QC,,Rivière-Matawin
Canada,,QC,,Rivière-aux-Rats
Canada,,QC,,Olscamps
Canada,,QC,,Grande-Anse
Canada,,QC,,Rapide-Blanc
Canada,,QC,,Lac-Clair
Canada,,QC,,Parent
Canada,,QC,,Windigo
Canada,,QC,,Saint-Michel-des-Saints
Canada,,QC,,Saint-Ignace-du-Lac
Canada,,QC,,Lac-Kataway
Canada,,QC,,Saint-Guillaume-Nord
Canada,,QC,,Saint-Zénon
Canada,,QC,,Lac-Lasalle
Canada,,QC,,"La Barrière"
Canada,,QC,,Proulxville
Canada,,QC,,Hérouxville
Canada,,QC,,Lac-à-la-Tortue
Canada,,QC,,"Saint-Georges (Shawinigan)"
Canada,,QC,,Grandes-Piles
Canada,,QC,,Saint-Jean-des-Piles
Canada,,QC,,Saint-Narcisse
Canada,,QC,,Saint-Gérard-des-Laurentides
Canada,,QC,,Batiscan
Canada,,QC,,Champlain
Canada,,QC,,Saint-Luc-de-Vincennes
Canada,,QC,,Saint-Maurice
Canada,,QC,,Notre-Dame-du-Mont-Carmel
Canada,,QC,,Saint-Louis-de-France
Canada,,QC,,"Red Mill"
Canada,,QC,,Trois-Rivières-Ouest
Canada,,QC,,"Les Vieilles-Forges"
Canada,,QC,,Pointe-du-Lac
Canada,,QC,,Lavoie
Canada,,QC,,Saint-Étienne-des-Grès
Canada,,QC,,Saint-Thomas-de-Caxton
Canada,,QC,,Saint-Boniface
Canada,,QC,,Saint-Mathieu-du-Parc
Canada,,QC,,Saint-Barnabé-Nord
Canada,,QC,,Charette
Canada,,QC,,Yamachiche
Canada,,QC,,Saint-Élie-de-Caxton
Canada,,QC,,Saint-Alexis-des-Monts
Canada,,QC,,Saint-Paulin
Canada,,QC,,Saint-Léon
Canada,,QC,,Pincebec
Canada,,QC,,Saint-Sévère
Canada,,QC,,"Le Petit-Village"
Canada,,QC,,Sainte-Angèle-de-Prémont
Canada,,QC,,Saint-Zéphirin
Canada,,QC,,Sainte-Perpétue
Canada,,QC,,Sainte-Brigitte-des-Saults
Canada,,QC,,Carmel
Canada,,QC,,Saint-Cyrille-de-Wendover
Canada,,QC,,Pierreville
Canada,,QC,,Saint-François-du-Lac
Canada,,QC,,Notre-Dame-de-Pierreville
Canada,,QC,,Saint-Elphège
Canada,,QC,,Saint-Joachim-de-Courval
Canada,,QC,,Saint-Majorique
Canada,,QC,,Saint-Charles-de-Drummond
Canada,,QC,,Saint-Germain-de-Grantham
Canada,,QC,,Saint-Bonaventure
Canada,,QC,,Saint-Pie-de-Guire
Canada,,QC,,Saint-Gérard-d'Yamaska
Canada,,QC,,Yamaska
Canada,,QC,,Saint-David-d'Yamaska
Canada,,QC,,Chenail-du-Moine
Canada,,QC,,Sainte-Anne-de-Sorel
Canada,,QC,,Sorel
Canada,,QC,,Saint-Guillaume
Canada,,QC,,Saint-Damien
Canada,,QC,,Saint-Gabriel
Canada,,QC,,Mandeville
Canada,,QC,,Saint-Cléophas-de-Brandon
Canada,,QC,,Saint-Didace
Canada,,QC,,Saint-Édouard-de-Maskinongé
Canada,,QC,,Sainte-Ursule
Canada,,QC,,Domaine-des-Monts
Canada,,QC,,Saint-Félix-de-Valois
Canada,,QC,,Saint-Norbert
Canada,,QC,,Saint-Cuthbert
Canada,,QC,,Saint-Viateur
Canada,,QC,,Saint-Jean-de-Matha
Canada,,QC,,Lac-Noir
Canada,,QC,,Sainte-Émélie-de-l'Énergie
Canada,,QC,,Saint-Côme
Canada,,QC,,Domaine-des-Sapins
Canada,,QC,,Lac-Deligny
Canada,,QC,,Saint-Justin
Canada,,QC,,Saint-Barthélemy
Canada,,QC,,Saint-Edmond
Canada,,QC,,Saint-Lucien
Canada,,QC,,Saint-Félix-de-Kingsey
Canada,,QC,,L'Avenir
Canada,,QC,,Domaine-Caya
Canada,,QC,,Wheatland
Canada,,QC,,Ulverton
Canada,,QC,,Saint-Edmond-de-Grantham
Canada,,QC,,Soucy
Canada,,QC,,Boulogne
Canada,,QC,,Domaine-Forcier
Canada,,QC,,Saint-Cyr
Canada,,QC,,Saint-Claude-Nord
Canada,,QC,,"Denison Mills"
Canada,,QC,,Gore
Canada,,QC,,Durham-Sud
Canada,,QC,,Sainte-Jeanne-d'Arc
Canada,,QC,,Danby
Canada,,QC,,Wickham
Canada,,QC,,Melboro
Canada,,QC,,Saint-Eugène-de-Grantham
Canada,,QC,,Domaine-de-la-Paix
Canada,,QC,,Saint-Nazaire-d'Acton
Canada,,QC,,Saint-Théodore-d'Acton
Canada,,QC,,Sainte-Hélène-de-Bagot
Canada,,QC,,"Roxton Falls"
Canada,,QC,,Upton
Canada,,QC,,Saint-Liboire
Canada,,QC,,Saint-Édouard
Canada,,QC,,Saint-Simon-de-Bagot
Canada,,QC,,Saint-Barnabé-Sud
Canada,,QC,,Saint-Hugues
Canada,,QC,,Sainte-Christine
Canada,,QC,,Béthanie
Canada,,QC,,Maricourt
Canada,,QC,,Racine
Canada,,QC,,Saint-Denis-de-Brompton
Canada,,QC,,Lac-Brompton-Sud
Canada,,QC,,"Cherry River"
Canada,,QC,,Bonsecours
Canada,,QC,,Lawrenceville
Canada,,QC,,Sainte-Anne-de-la-Rochelle
Canada,,QC,,Quartier-Auger
Canada,,QC,,Roxton-Est
Canada,,QC,,Saint-Marcel-de-Richelieu
Canada,,QC,,Massueville
Canada,,QC,,Saint-Louis-de-Bonsecours
Canada,,QC,,Saint-Jude
Canada,,QC,,Saint-Bernard-de-Michaudville
Canada,,QC,,Saint-Roch-de-Richelieu
Canada,,QC,,Saint-Laurent-du-Fleuve
Canada,,QC,,Lanoraie
Canada,,QC,,Sainte-Victoire
Canada,,QC,,Sainte-Élisabeth
Canada,,QC,,Saint-Thomas
Canada,,QC,,Saint-Paul-d'Industrie
Canada,,QC,,Place-Versailles
Canada,,QC,,Crabtree
Canada,,QC,,Saint-Ambroise-de-Kildare
Canada,,QC,,Domaine-Carillon
Canada,,QC,,Saint-Charles-Borromée
Canada,,QC,,Saint-Pierre
Canada,,QC,,Notre-Dame-des-Prairies
Canada,,QC,,Saint-Liguori
Canada,,QC,,Saint-Jacques
Canada,,QC,,Sainte-Marie-Salomé
Canada,,QC,,Domaine-Ouellet
Canada,,QC,,Notre-Dame-de-Lourdes
Canada,,QC,,Sainte-Mélanie
Canada,,QC,,Saint-Ignace-de-Loyola
Canada,,QC,,Sainte-Marcelline-de-Kildare
Canada,,QC,,Sainte-Béatrix
Canada,,QC,,Saint-Alphonse-Rodriguez
Canada,,QC,,Domaine-des-Quatre-Hétu
Canada,,QC,,Rawdon
Canada,,QC,,Saint-Robert
Canada,,QC,,"Hatley Centre"
Canada,,QC,,Hatley
Canada,,QC,,Massawippi
Canada,,QC,,"Ayer's Cliff"
Canada,,QC,,Katevale
Canada,,QC,,"Bacon's Bay"
Canada,,QC,,"Fitch Bay"
Canada,,QC,,Georgeville
Canada,,QC,,Backport
Canada,,QC,,"Snug Harbour"
Canada,,QC,,Southière-sur-le-Lac
Canada,,QC,,Mansonville
Canada,,QC,,"Perkins Landing"
Canada,,QC,,Highwater
Canada,,QC,,"Potton Springs"
Canada,,QC,,"South Bolton"
Canada,,QC,,"Bolton Centre"
Canada,,QC,,Austin
Canada,,QC,,Développement-Malaga
Canada,,QC,,Saint-Étienne-de-Bolton
Canada,,QC,,Eastman
Canada,,QC,,Stukely-Sud
Canada,,QC,,"Bolton Glen"
Canada,,QC,,Brill
Canada,,QC,,Fulford
Canada,,QC,,Foster
Canada,,QC,,Bondville
Canada,,QC,,Brome
Canada,,QC,,"West Brome"
Canada,,QC,,Abercorn
Canada,,QC,,"Glen Sutton"
Canada,,QC,,"Sutton Junction"
Canada,,QC,,"Iron Hill"
Canada,,QC,,Lac-Selby
Canada,,QC,,"East Farnham"
Canada,,QC,,Brigham
Canada,,QC,,Développement-Bouchard
Canada,,QC,,Adamsville
Canada,,QC,,Frelighsburg
Canada,,QC,,"Stanbridge East"
Canada,,QC,,Philipsburg
Canada,,QC,,Saint-Armand
Canada,,QC,,Saint-Ignace-de-Stanbridge
Canada,,QC,,"Farnham Centre"
Canada,,QC,,Saint-Alphonse-de-Granby
Canada,,QC,,Warden
Canada,,QC,,Val-Maher
Canada,,QC,,"Roxton Pond"
Canada,,QC,,Granby-Ouest
Canada,,QC,,Domaine-Richard
Canada,,QC,,Montplaisant
Canada,,QC,,Terrasse-Bellevue
Canada,,QC,,Sainte-Cécile-de-Milton
Canada,,QC,,Saint-Pie
Canada,,QC,,Jogues
Canada,,QC,,Saint-Paul
Canada,,QC,,Saint-Joachim-de-Shefford
Canada,,QC,,Lac-Bowker
Canada,,QC,,Ange-Gardien
Canada,,QC,,Boscobel
Canada,,QC,,Béthel
Canada,,QC,,Saint-Valérien-de-Milton
Canada,,QC,,Saint-Dominique
Canada,,QC,,Douville
Canada,,QC,,"La Providence"
Canada,,QC,,Sainte-Rosalie
Canada,,QC,,"La Présentation"
Canada,,QC,,Saint-Damase
Canada,,QC,,Sainte-Madeleine
Canada,,QC,,Saint-Charles-sur-Richelieu
Canada,,QC,,Saint-Marc-sur-Richelieu
Canada,,QC,,Calixa-Lavallée
Canada,,QC,,Verchères
Canada,,QC,,Saint-Denis-sur-Richelieu
Canada,,QC,,Saint-Antoine-sur-Richelieu
Canada,,QC,,"Otterburn Park"
Canada,,QC,,Mont-Saint-Hilaire
Canada,,QC,,Beloeil
Canada,,QC,,McMasterville
Canada,,QC,,Saint-Amable
Canada,,QC,,"Les Gouverneurs"
Canada,,QC,,Saint-Jean-Baptiste-de-Rouville
Canada,,QC,,Saint-Basile-le-Grand
Canada,,QC,,Saint-Bruno-de-Montarville
Canada,,QC,,Saint-Lambert
Canada,,QC,,Saint-Sulpice
Canada,,QC,,Rougemont
Canada,,QC,,Sainte-Angèle-de-Monnoir
Canada,,QC,,L'Épiphanie
Canada,,QC,,Domaine-des-Deux-Lacs
Canada,,QC,,Saint-Roch-de-l'Achigan
Canada,,QC,,"Le Gardeur"
Canada,,QC,,Charlemagne
Canada,,QC,,Mascouche
Canada,,QC,,Domaine-du-Boisé
Canada,,QC,,Saint-Lin--Laurentides
Canada,,QC,,Lac-Lapierre
Canada,,QC,,"La Plaine"
Canada,,QC,,Saint-Hubert
Canada,,QC,,Westmount
Canada,,QC,,Outremont
Canada,,QC,,Mont-Royal
Canada,,QC,,Verdun
Canada,,QC,,LaSalle
Canada,,QC,,Lachine
Canada,,QC,,Pointe-Claire
Canada,,QC,,"Dollard-Des Ormeaux"
Canada,,QC,,Beaconsfield
Canada,,QC,,Dorval
Canada,,QC,,Côte-Saint-Luc
Canada,,QC,,Kirkland
Canada,,QC,,Sainte-Anne-de-Bellevue
Canada,,QC,,Montréal-Nord
Canada,,QC,,Saint-Léonard
Canada,,QC,,Saint-Laurent
Canada,,QC,,Saint-François
Canada,,QC,,Duvernay
Canada,,QC,,Domaine-Rivière-Nord
Canada,,QC,,Deux-Montagnes
Canada,,QC,,Sainte-Rose
Canada,,QC,,Sainte-Dorothée
Canada,,QC,,Chomedey
Canada,,QC,,Richelieu
Canada,,QC,,Saint-Mathias-sur-Richelieu
Canada,,QC,,Mont-Saint-Grégoire
Canada,,QC,,Sainte-Brigide-d'Iberville
Canada,,QC,,Saint-Alexandre
Canada,,QC,,Carignan
Canada,,QC,,Saint-Luc
Canada,,QC,,Vimont
Canada,,QC,,Saint-Janvier
Canada,,QC,,Sainte-Thérèse
Canada,,QC,,Lorraine
Canada,,QC,,Saint-Louis-de-Terrebonne
Canada,,QC,,Bois-des-Filion
Canada,,QC,,Rosemère
Canada,,QC,,Boisbriand
Canada,,QC,,Sainte-Marthe-sur-le-Lac
Canada,,QC,,Saint-Joseph-du-Lac
Canada,,QC,,Pointe-Calumet
Canada,,QC,,Mont-Saint-Pierre
Canada,,QC,,Saint-Antoine
Canada,,QC,,"La Fontaine"
Canada,,QC,,Domaine-Laurentien
Canada,,QC,,Place-Citation
Canada,,QC,,Lac-Alouette
Canada,,QC,,Lachenaie
Canada,,QC,,Pointe-aux-Trembles
Canada,,QC,,Rivière-des-Prairies
Canada,,QC,,Lac-Samson
Canada,,QC,,"La Prairie"
Canada,,QC,,Candiac
Canada,,QC,,"Saint-Philippe-de-La Prairie"
Canada,,QC,,Delson
Canada,,QC,,Saint-Constant
Canada,,QC,,Sainte-Catherine
Canada,,QC,,Sainte-Sophie
Canada,,QC,,"New Glasgow"
Canada,,QC,,Shawbridge
Canada,,QC,,Lesage
Canada,,QC,,Piedmont
Canada,,QC,,Sainte-Anne-des-Lacs
Canada,,QC,,Saint-Canut
Canada,,QC,,Bellefeuille
Canada,,QC,,Saint-Colomban
Canada,,QC,,Lakefield
Canada,,QC,,Lac-Caroline
Canada,,QC,,Brownsburg-Chatham
Canada,,QC,,Saint-Isidore
Canada,,QC,,Sainte-Martine
Canada,,QC,,Saint-Michel
Canada,,QC,,Melocheville
Canada,,QC,,Pointe-des-Cascades
Canada,,QC,,Sainte-Scholastique
Canada,,QC,,Saint-Benoît
Canada,,QC,,Saint-Hermas
Canada,,QC,,Oka
Canada,,QC,,Rigaud
Canada,,QC,,Saint-Lazare
Canada,,QC,,Saddlebrook
Canada,,QC,,Radisson
Canada,,QC,,Vaudreuil-Dorion
Canada,,QC,,Vaudreuil-sur-le-Lac
Canada,,QC,,Pincourt
Canada,,QC,,L'Île-Perrot
Canada,,QC,,Léry
Canada,,QC,,Saint-Mathieu
Canada,,QC,,Val-Boisé
Canada,,QC,,Saint-Édouard
Canada,,QC,,Saint-Jacques-le-Mineur
Canada,,QC,,L'Acadie
Canada,,QC,,Iberville
Canada,,QC,,Sabrevois
Canada,,QC,,Henryville
Canada,,QC,,Napierville
Canada,,QC,,Coin-Douglass
Canada,,QC,,Sherrington
Canada,,QC,,Saint-Blaise-sur-Richelieu
Canada,,QC,,L'Île-aux-Noix
Canada,,QC,,Saint-Valentin
Canada,,QC,,Saint-Georges-de-Clarenceville
Canada,,QC,,Henrysburg
Canada,,QC,,Blackpool
Canada,,QC,,Hemmingford
Canada,,QC,,Barrington
Canada,,QC,,Sainte-Clotilde-de-Châteauguay
Canada,,QC,,Saint-Urbain-Premier
Canada,,QC,,Howick
Canada,,QC,,Saint-Chrysostome
Canada,,QC,,Saint-Étienne-de-Beauharnois
Canada,,QC,,Saint-Louis-de-Gonzague
Canada,,QC,,Saint-Stanislas-de-Kostka
Canada,,QC,,Ormstown
Canada,,QC,,Sainte-Barbe
Canada,,QC,,Baie-des-Brises
Canada,,QC,,Dewittville
Canada,,QC,,Athelstan
Canada,,QC,,Parc-Davignon
Canada,,QC,,Pointe-Biron
Canada,,QC,,Havelock
Canada,,QC,,"Russeltown Flats"
Canada,,QC,,Projet-Laplante
Canada,,QC,,Saint-Antoine-Abbé
Canada,,QC,,"Franklin Centre"
Canada,,QC,,Sainte-Agnès-de-Dundee
Canada,,QC,,Glenelm
Canada,,QC,,Kensington
Canada,,QC,,Cazaville
Canada,,QC,,Plage-Somerville
Canada,,QC,,Saint-Anicet
Canada,,QC,,"Port Lewis"
Canada,,QC,,Saint-Sébastien
Canada,,QC,,Venise-en-Québec
Canada,,QC,,"Pike River"
Canada,,QC,,"Stanbridge Station"
Canada,,QC,,"La Palestine"
Canada,,QC,,Noyan
Canada,,QC,,Notre-Dame-de-Stanbridge
Canada,,QC,,Sainte-Sabine
Canada,,QC,,Akwesasne
Canada,,QC,,Rivière-Beaudette
Canada,,QC,,Pointe-Lalonde
Canada,,QC,,Saint-Zotique
Canada,,QC,,Notre-Dame-des-Rivières
Canada,,QC,,Coteau-Landing
Canada,,QC,,Saint-Polycarpe
Canada,,QC,,Saint-Télesphore
Canada,,QC,,Dalhousie
Canada,,QC,,"Les Cèdres"
Canada,,QC,,Saint-Timothée
Canada,,QC,,Coteau-du-Lac
Canada,,QC,,Saint-Clet
Canada,,QC,,Sainte-Marthe
Canada,,QC,,Sainte-Justine-de-Newton
Canada,,QC,,Saint-Rédempteur
Canada,,QC,,Saint-Placide
Canada,,QC,,Carillon
Canada,,QC,,Saint-André-Est
Canada,,QC,,Saint-Alexis
Canada,,QC,,Saint-Esprit
Canada,,QC,,Sainte-Julienne
Canada,,QC,,Domaine-du-Lac-Quinn
Canada,,QC,,Masonville
Canada,,QC,,Saint-Théodore
Canada,,QC,,Saint-Calixte-de-Kilkenny
Canada,,QC,,Lac-Siesta
Canada,,QC,,Lac-Duffy
Canada,,QC,,Lac-de-l'Achigan
Canada,,QC,,Rockburn
Canada,,QC,,Dundee
Canada,,QC,,Pointe-Leblanc
Canada,,QC,,Lac-Laniel
Canada,,QC,,Lac-Filion
Canada,,QC,,Morin-Heights
Canada,,QC,,Montfort
Canada,,QC,,Saint-Adolphe-d'Howard
Canada,,QC,,Domaine-Flamingo
Canada,,QC,,Mont-Rolland
Canada,,QC,,Val-David
Canada,,QC,,Lac-à-la-Truite
Canada,,QC,,Val-Morin
Canada,,QC,,Laurel
Canada,,QC,,Lac-des-Seize-Îles
Canada,,QC,,Weir
Canada,,QC,,Huberdeau
Canada,,QC,,Arundel
Canada,,QC,,Lakeview
Canada,,QC,,"Lost River"
Canada,,QC,,"Laurentian Acres"
Canada,,QC,,Barkmere
Canada,,QC,,Brébeuf
Canada,,QC,,Saint-Faustin
Canada,,QC,,Lac-Carré
Canada,,QC,,Lac-Maskinongé
Canada,,QC,,"La Conception"
Canada,,QC,,"Le Village"
Canada,,QC,,Lac-Supérieur
Canada,,QC,,Lac-Français
Canada,,QC,,Val-des-Lacs
Canada,,QC,,Sainte-Lucie-des-Laurentides
Canada,,QC,,Petit-Lac-Long
Canada,,QC,,Lantier
Canada,,QC,,Sainte-Marguerite
Canada,,QC,,Sommet-Vert
Canada,,QC,,Estérel
Canada,,QC,,Lac-Charlebois
Canada,,QC,,Sainte-Marguerite-Station
Canada,,QC,,Saint-Hippolyte
Canada,,QC,,Lac-Connelly
Canada,,QC,,Lac-Écho
Canada,,QC,,Lac-René
Canada,,QC,,Notre-Dame-de-la-Merci
Canada,,QC,,Lac-Provost
Canada,,QC,,"La Corniche"
Canada,,QC,,Lac-Ouareau
Canada,,QC,,Grande-Vallée
Canada,,QC,,Village-Lafontaine
Canada,,QC,,Entrelacs
Canada,,QC,,Ivry-sur-le-Lac
Canada,,QC,,"Blue Hills"
Canada,,QC,,Lac-MacDonald
Canada,,QC,,Lac-Keatley
Canada,,QC,,Saint-Michel-de-Wentworth
Canada,,QC,,"Pine Hill"
Canada,,QC,,"Bell Falls"
Canada,,QC,,Kilmar
Canada,,QC,,Saint-Philippe
Canada,,QC,,Grenville
Canada,,QC,,Calumet
Canada,,QC,,Cushing
Canada,,QC,,Pointe-au-Chêne
Canada,,QC,,Fassett
Canada,,QC,,Montebello
Canada,,QC,,Saint-André-Avellin
Canada,,QC,,Louisa
Canada,,QC,,"Grace Park"
Canada,,QC,,Saint-Rémi-d'Amherst
Canada,,QC,,Lac-des-Plages
Canada,,QC,,Boileau
Canada,,QC,,Saint-Émile-de-Suffolk
Canada,,QC,,Namur
Canada,,QC,,Notre-Dame-de-la-Paix
Canada,,QC,,Vendée
Canada,,QC,,Saint-Amédée
Canada,,QC,,Chénéville
Canada,,QC,,Lac-Simon
Canada,,QC,,Montpellier
Canada,,QC,,Duhamel
Canada,,QC,,"La Minerve"
Canada,,QC,,Lac-Désert
Canada,,QC,,Lac-Labelle
Canada,,QC,,Labelle
Canada,,QC,,"La Macaza"
Canada,,QC,,Lac-Chaud
Canada,,QC,,Lac-Castor
Canada,,QC,,Lac-Marsan
Canada,,QC,,Rivière-du-Sourd
Canada,,QC,,Lac-Serpent
Canada,,QC,,Lac-à-Foin
Canada,,QC,,Notre-Dame-de-Pontmain
Canada,,QC,,Lac-du-Cerf
Canada,,QC,,Saint-Aimé-du-Lac-des-Îles
Canada,,QC,,Wabassee
Canada,,QC,,Kiamika
Canada,,QC,,Val-Barrette
Canada,,QC,,Lac-des-Écorces
Canada,,QC,,Brunet
Canada,,QC,,Saint-Jean-sur-le-Lac
Canada,,QC,,Val-Limoges
Canada,,QC,,Lac-Saguay
Canada,,QC,,Lac-Allard
Canada,,QC,,Sainte-Véronique
Canada,,QC,,Chute-Saint-Philippe
Canada,,QC,,Lac-David
Canada,,QC,,Mont-Saint-Michel
Canada,,QC,,Lac-Saint-Paul
Canada,,QC,,Sainte-Anne-du-Lac
Canada,,QC,,Lac-Pérodeau
Canada,,QC,,L'Ascension
Canada,,QC,,Sienna
Canada,,QC,,Lac-Lynch
Canada,,QC,,Grand-Remous
Canada,,QC,,Dépôt-Baskatong
Canada,,QC,,Chute-Rouge
Canada,,QC,,Montcerf-Lytton
Canada,,QC,,Bois-Franc
Canada,,QC,,Aumond
Canada,,QC,,Déléage
Canada,,QC,,Egan-Sud
Canada,,QC,,Christ-Roi
Canada,,QC,,Ferme-Joseph
Canada,,QC,,Sainte-Thérèse-de-Gatineau
Canada,,QC,,Val-Guertin
Canada,,QC,,Messines
Canada,,QC,,Bouchette
Canada,,QC,,"Blue Sea Lake"
Canada,,QC,,Orlo
Canada,,QC,,Lac-Long
Canada,,QC,,Lac-Cayamant
Canada,,QC,,Clément
Canada,,QC,,McBean
Canada,,QC,,Lac-Pemichangan
Canada,,QC,,Kazabazua
Canada,,QC,,Lac-Sainte-Marie
Canada,,QC,,Mont-Sainte-Marie
Canada,,QC,,Petit-Poisson-Blanc
Canada,,QC,,"Danford Lake"
Canada,,QC,,Low
Canada,,QC,,Venosta
Canada,,QC,,Farrellton
Canada,,QC,,Alcove
Canada,,QC,,Lascelles
Canada,,QC,,Lac-des-Loups
Canada,,QC,,Duclos
Canada,,QC,,"East Aldfield"
Canada,,QC,,Sainte-Cécile-de-Masham
Canada,,QC,,Patterson
Canada,,QC,,Mont-Cascades
Canada,,QC,,Chemin-des-Pins
Canada,,QC,,Burnet
Canada,,QC,,Larrimac
Canada,,QC,,Gleneagle
Canada,,QC,,Chelsea
Canada,,QC,,Angers
Canada,,QC,,Templeton
Canada,,QC,,Pointe-Gatineau
Canada,,QC,,Aylmer
Canada,,QC,,"Campbell's Bay"
Canada,,QC,,Masson-Angers
Canada,,QC,,Val-des-Bois
Canada,,QC,,"White Deer"
Canada,,QC,,"High Falls"
Canada,,QC,,Denholm
Canada,,QC,,Poltimore
Canada,,QC,,Notre-Dame-de-la-Salette
Canada,,QC,,Saint-Pierre-de-Wakefield
Canada,,QC,,Val-des-Monts
Canada,,QC,,Pointe-Déziel
Canada,,QC,,"Wilson's Corner"
Canada,,QC,,"Silver Creek"
Canada,,QC,,"Glen Almond"
Canada,,QC,,Mayo
Canada,,QC,,Saint-Sixte
Canada,,QC,,Blanche
Canada,,QC,,Jarnac
Canada,,QC,,Neilon
Canada,,QC,,Dalesville
Canada,,QC,,Jacques-Cartier
Canada,,QC,,"La Rivière"
Canada,,QC,,Pointe-aux-Trembles-Ouest
Canada,,QC,,Place-des-Îlets
Canada,,QC,,"Old Chelsea"
Canada,,QC,,"Kilroy Crescent"
Canada,,QC,,"Hollow Glen"
Canada,,QC,,Heyworth
Canada,,QC,,Luskville
Canada,,QC,,Plage-Baie-Noire
Canada,,QC,,Eardley
Canada,,QC,,"Beech Grove"
Canada,,QC,,Quyon
Canada,,QC,,"Onslow Corners"
Canada,,QC,,"Norway Bay"
Canada,,QC,,Bristol
Canada,,QC,,Charteris
Canada,,QC,,"Sand Bay"
Canada,,QC,,"Starks Corners"
Canada,,QC,,Portage-du-Fort
Canada,,QC,,Bryson
Canada,,QC,,Ladysmith
Canada,,QC,,"Otter Lake"
Canada,,QC,,"Thorne Lake"
Canada,,QC,,Radford
Canada,,QC,,L'Île-du-Grand-Calumet
Canada,,QC,,Vinton
Canada,,QC,,Davidson
Canada,,QC,,Leclair
Canada,,QC,,Lauréat
Canada,,QC,,Cawood
Canada,,QC,,Tancredia
Canada,,QC,,"La Montagne"
Canada,,QC,,Dépôt-Davidson
Canada,,QC,,Mellon
Canada,,QC,,Waltham
Canada,,QC,,Saint-Joseph
Canada,,QC,,Demers-Centre
Canada,,QC,,Desjardinsville
Canada,,QC,,Nichabau
Canada,,QC,,Chichester
Canada,,QC,,Sheenboro
Canada,,QC,,"Fort William"
Canada,,QC,,Rapides-des-Joachims
Canada,,QC,,"Fraser Landing"
Canada,,QC,,"Schyan Point"
Canada,,QC,,"Hunter's Point"
Canada,,QC,,"Tee Lake"
Canada,,QC,,Letang
Canada,,QC,,Pointe-Antoine
Canada,,QC,,Laniel
Canada,,QC,,Baie-Dorval
Canada,,QC,,Fabre
Canada,,QC,,Béarn
Canada,,QC,,Lorrainville
Canada,,QC,,Laverlochère
Canada,,QC,,Fugèreville
Canada,,QC,,Guigues
Canada,,QC,,Baie-Laperrière
Canada,,QC,,Saint-Eugène-de-Guigues
Canada,,QC,,Latulipe
Canada,,QC,,Geoffroy
Canada,,QC,,Angliers
Canada,,QC,,Moffet
Canada,,QC,,Laforce
Canada,,QC,,"Grassy Narrow"
Canada,,QC,,Guérin
Canada,,QC,,Nédélec
Canada,,QC,,Paquin
Canada,,QC,,Rémigny
Canada,,QC,,Roulier
Canada,,QC,,Rollet
Canada,,QC,,Cloutier
Canada,,QC,,Beaudry
