"Brand Organization Email Extension","Tenant Organization Email Extension","Brand Location Number","Tenant Location Number",Name,Phone,Email,Website,"Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes
britishlegion.org.uk,,,,"Maldon & Heybridge",,,,"The Chase, Tollesbury, Maldon CM9 8QH, UK",,51.7593012,0.8357731,"CM9 8QH","United Kingdom",,Essex,Maldon,"The Branch Committee meets at 19.30hrs every 2nd Tuesday of the month at the Maldon Constitutional Club 17 Fambridge Road. Maldon CM9 6AA. Anyone is welcome to attend."
britishlegion.org.uk,,,,"Manningtree & District RBL Branch",,,,"Harwich Rd, Wix, Manningtree CO11 2RY, UK",,51.9123234,1.1459614,"CO11 2RY","United Kingdom",,Essex,Manningtree,
britishlegion.org.uk,,,,Mapperley,,,,,,,,,"United Kingdom",,,,"Mapperley, Porchester & District Branch meets at 7.15pm every third Friday of the month at the Mapperley Plains Road Social Club in Mapperley, Nottingham."
britishlegion.org.uk,,,,"Market Harborough RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Marston Moreteyne RBL",,,,,,,,,"United Kingdom",,,,"Marston Moreteyne Branch meets at Manor Court Community Room,  Banks Close, Marston Moreteyne on the second Tuesday of each month  at 2.30 pm in the summer months and 7.30pm in the winter  months."
britishlegion.org.uk,,,,"Mawdesley RBL",,,,,,,,,"United Kingdom",,,,"Mawdesley Branch meets as required on a Saturday morning at 10.30am a few times a year at an arranged venue."
britishlegion.org.uk,,,,"Mears Ashby RBL",,,,"1 Wellingborough Rd, Northampton NN6 0BN, United Kingdom",,52.3014615,-0.7883794,"NN6 0BN","United Kingdom",,Northamptonshire,Northampton,"The Branch meets at 7.30 pm every second Monday of each month at the Aviator Hotel, Wellingborough Road, Sywell, Northampton NN6 0BN."
britishlegion.org.uk,,,,"Merthyr Tydfil RBL",,,,"Alexandra Avenue, Alexandra Ave, Merthyr Tydfil CF47 9AF, United Kingdom",,51.754743,-3.3737375,CF47,"United Kingdom",,"Merthyr Tydfil County Borough","Merthyr Tydfil","Branch meets at 7:00pm every month except August at the Penydarren Social Club in Alexandra Road, Merthyr Tydfil CF47 9AF."
britishlegion.org.uk,,,,"Malmesbury RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Mansfield Bellamy RBL",,,,"Church Dr, Shirebrook, Mansfield NG20 8RD, UK",,53.1998114,-1.2167751,"NG20 8RD","United Kingdom",,Derbyshire,Mansfield,"Mansfield Bellamy Branch meets every month (except December) on the 2nd Monday, starting at 1.30pm, at the Trowell Court Centre, Bellamy Road, Mansfield."
britishlegion.org.uk,,,,"Mansfield RBL",,,,"Church Dr, Shirebrook, Mansfield NG20 8RD, UK",,53.1998114,-1.2167751,"NG20 8RD","United Kingdom",,Derbyshire,Mansfield,"Mansfield Branch meets on the first Wednesday of every month at The Forest Town Arena, Clipstone Road West, Forest Town, NG19 0EE. Meetings start at 7.30pm."
britishlegion.org.uk,,,,"Margate RBL",,,,"Legion House, 18 St John's Rd, Margate CT9 1LU, UK",,51.3853776,1.3842,"CT9 1LU","United Kingdom",,Kent,Margate,"Margate Branch meets at 8.00pm on the second  Tuesday of every month at Legion House, 18 St John's  Road, Margate, Kent CT9 1LU.    Membership is open to everyone. If you have an interest in the  objectives of the Legion and want to help and support for those who  have served and their families, come and join us. We welcome men  and women of all ages, whether they have served in the Armed Forces  or not."
britishlegion.org.uk,,,,"Marlow RBL",,,,"Station Approach, Marlow SL7 1NT, UK",,51.5710867,-0.7681129,"SL7 1NT","United Kingdom",,Buckinghamshire,Marlow,"Marlow Branch meets at 8pm on the first Wednesday of the month at the Royal British Legion Marlow Club in Station Approach, Marlow."
britishlegion.org.uk,,,,"Martock RBL",,,,,,,,,"United Kingdom",,,,"Martock Branch Committee meets at 7.30pm on the first Wednesday of each month usually at Higher Southay Farm in East Lambrook."
britishlegion.org.uk,,,,"Mayfield Hadlow Down RBL",,,,,,,,,"United Kingdom",,,,"The Mayfield, Five Ashes and Hadlow Down Branch meets at the Mayfield Cricket Pavillion, Wellbrook, Mayfield."
britishlegion.org.uk,,,,"Melbourne RBL",,,,"87 Derby Rd, Melbourne, Derby DE73 8FE, UK",,52.826202,-1.4311725,"DE73 8FE","United Kingdom",,Derbyshire,Derby,"Melbourne Branch meets at 8pm on the last Wednesday of every month at the Melbourne Royal British Legion Club in Melbourne DE73 8FE."
britishlegion.org.uk,,,,Mexborough,,,,"Swinton, Mexborough S64 8AE, United Kingdom",,53.4899158,-1.2996588,"S64 8AE","United Kingdom",,"South Yorkshire",Mexborough,"Mexborough, Swinton & Kilnhurst Branch meets at 11.00am on the third Sunday of every month at the Rowms Lane Social Club  Swinton S64 8AE"
britishlegion.org.uk,,,,"Midhurst & District",,,,,,,,,"United Kingdom",,,,"The Midhurst & District Branch committee usually meets monthly in a member’s home, although these meetings have not been taking place due to Covid-19 restrictions. If you are interested in supporting the RBL in Midhurst, please contact the Branch Secretary, Jackie Travers on jackietravers666@icloud.com or call 01730 858285 or find us on Facebook by searching for @rblmidhurst."
britishlegion.org.uk,,,,"Midsomer Norton & Radstock RBL",,,,"Memorial Hall, Anchor Rd, Coleford, Radstock BA3 5PB, UK",,51.2438468,-2.4507284,"BA3 5PB","United Kingdom",,Somerset,Radstock,"Midsomer Norton and Radstock Branch meet every fourth Tuesday of the month at Midsomer Norton Social Club at Stones Cross. Meetings commence at 19:30 hrs"
britishlegion.org.uk,,,,"Milton Keynes & District Jubilee RBL Branch",,,,"Melrose Ave, Bletchley, Milton Keynes MK3 6PU, UK",,52.0052183,-0.7468551,"MK3 6PU","United Kingdom",,Buckinghamshire,"Milton Keynes","Milton Keynes Jubilee Branch meets the second Tuesday of every month. We arrange the venue at the previous meeting."
britishlegion.org.uk,,,,"Minehead RBL",,,,"8A Bancks St, Minehead TA24 5DJ, UK",,51.2048135,-3.4776695,"TA24 5DJ","United Kingdom",,Somerset,Minehead,
britishlegion.org.uk,,,,"Morecambe RBL",,,,"87 Lancaster Rd, Morecambe LA4 5QH, UK",,54.0705871,-2.8559738,"LA4 5QH","United Kingdom",,Lancashire,Morecambe,"The Morecambe & Heysham Branch Committee meets on the third Monday of every month at the York Hotel, 87 Lancaster Road, Morecambe."
britishlegion.org.uk,,,,"Mossley Hill RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Mousehole RBL",,,http://www.trblmousehole.co.uk/,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Mid Torridge RBL",,,,,,,,,"United Kingdom",,,,"Mid Torridge Branch meets approximately every six weeks at a venue to be advised in the local area, usually Bob Wards private residence."
britishlegion.org.uk,,,,"Middleton RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 19:30 every second Monday of the month"
britishlegion.org.uk,,,,"Midland Counties and Kildare",,,,,,,,,"United Kingdom",,,,"From January 2024, the Branch meets on the second Saturday of the months following the quarterly District meeting. All members will be notified in advance of the location and time."
britishlegion.org.uk,,,,"Milford on Sea RBL",,,,"67 High St, Milford on Sea, Lymington SO41 0QG, United Kingdom",,50.7254346,-1.5875292,"SO41 0QG","United Kingdom",,Hampshire,Lymington,"Branch meets at 1630, every 3 months, at the Milford Club, High Street Milford on Sea, SO41 0QG"
britishlegion.org.uk,,,,"Minchinhampton RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Mitcham RBL",,,,"Mitcham CR4 2LF, UK",,51.4063681,-0.1615967,"CR4 2LF","United Kingdom",,"Greater London",Mitcham,"The Branch meets at 19:30 every 2nd Wednesday of each month."
britishlegion.org.uk,,,,"Morley RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Moulton RBL",,,,"Main Rd, Moulton, Northwich CW9 8PB, UK",,53.2233047,-2.5172791,"CW9 8PB","United Kingdom",,"Cheshire West and Chester",Northwich,
britishlegion.org.uk,,,,"Nantwich RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Neston RBL",,,,"12 Chester Rd, Neston CH64 9PB, UK",,53.2886962,-3.0603122,"CH64 9PB","United Kingdom",,"Cheshire West and Chester",Neston,"Neston Branch meets every [month] at our club in Chester Road, Neston."
britishlegion.org.uk,,,,"New Romney",,,,"North St, New Romney TN28 8DR, United Kingdom",,50.9859497,0.9383289,"TN28 8DR","United Kingdom",,Kent,"New Romney","Branch meets at 1930 hrs every month at the The Broadacre Hotel in North St, New Romney TN28 8DR."
britishlegion.org.uk,,,,"Newent RBL",,,,,,,,,"United Kingdom",,,,"Newent & District Branch meets at 7pm on the fourth Thursday of every month at the Memorial Hall in Newent."
britishlegion.org.uk,,,,"Newton Abbot RBL",,,,"2 Marsh Rd, Newton Abbot TQ12 2AP, UK",,50.5317323,-3.6067037,"TQ12 2AP","United Kingdom",,Devon,"Newton Abbot","Newton Abbot Branch meets at 7:30 pm every 3rd Monday of the Month at the British Legion Club, Marsh Road in Newton Abbot."
britishlegion.org.uk,,,,"North Hykeham RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Northampton RBL",,,,"TA Centre, Clare St, Northampton NN1 3JQ, UK",,52.2437563,-0.8904321,"NN1 3JQ","United Kingdom",,Northamptonshire,Northampton,"The Northampton Branch meets at 7.30pm on the first Wednesday of each month at the Conservative Club in Billing Road, Northampton.."
britishlegion.org.uk,,,,"Nuneaton & Stockingford RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Needham Market RBL",,,,"School St, Needham Market, Ipswich IP6 8BB, United Kingdom",,52.1522543,1.0522649,"IP6 8BB","United Kingdom",,Suffolk,Ipswich,"Needham Market Branch meets at 7 for 7.30pm on the last Thursday in the month at the Community Centre in School Street, Needham Market IP6 8BB."
britishlegion.org.uk,,,,"New Milton RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 7pm every February, June, September and November at the New Milton Memorial Centre."
britishlegion.org.uk,,,,"Newbridge RBL",,,,,,,,,"United Kingdom",,,,"Newbridge Branch meets at 19.30hrs every 1st Tuesday of new month at the St Paul's Church hall in Newbridge."
britishlegion.org.uk,,,,"Newmarket RBL",,,,"Moulton Rd, Newmarket CB8 8DY, United Kingdom",,52.2455719,0.4112318,"CB8 8DY","United Kingdom",,,Newmarket,"The Branch meets monthly on the first Saturday of the month for a Breakfast Club at the Heath Court Hotel, Moulton Road, Newmarket CB8 8DY at 0900hrs. This event is also open to Veterans and Personnel connected to the Emergency Services.The Branch also has Training sessions, Meetings, Social and other events which are planned throughout the year and are advertised as required."
britishlegion.org.uk,,,,"Newtownards RBL",,,,"5 Court Square, Newtownards BT23 7NZ, UK",,54.5915465,-5.6923878,"BT23 7NZ","United Kingdom",,"Ards and North Down",Newtownards,"Newtownards Branch meets on the third Wednesday of each  month at the premises in Court Square."
britishlegion.org.uk,,,,"North Weald RBL",,,,"40 High Rd, North Weald Bassett, Epping CM16 6BU, United Kingdom",,51.7142951,0.1659617,"CM16 6BU","United Kingdom",,Essex,Epping,"The North Weald Branch meets at 8pm on the third Friday of every other month in the  Village Hall Lounge, North Weald CM16 6BU (dates published on the Branch Facebook page and in the North Weald Village Life Magazine)."
britishlegion.org.uk,,,,"Northern Ireland Motor Cycle Branch",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Oakengates & Dist RBL",,,,"Telford TF2 6DR, UK",,52.6947008,-2.4607851,"TF2 6DR","United Kingdom",,"Telford and Wrekin",Telford,"Branch meets at 1800 on the first Wednesday every month at the Stallard Court community room TF2 6DR."
britishlegion.org.uk,,,,"Oakwood RBL",,,,,,,,,"United Kingdom",,,,"Oakwood Branch meets every Wednesday 8.30pm at  the Oakwood Community Centre, Springwood Drive,  Oakwood, Derby."
britishlegion.org.uk,,,,"Old Basing RBL",,,,"Royal British Legion Hall, Crown Ln, Old Basing, Basingstoke RG24 7DN, UK",,51.2693895,-1.0483864,"RG24 7DN","United Kingdom",,Hampshire,Basingstoke,
britishlegion.org.uk,,,,"Oldbury RBL",,,,"5 Windsor Rd, Oldbury B68 8NY, UK",,52.4836989,-2.0132834,"B68 8NY","United Kingdom",,"West Midlands",Oldbury,
britishlegion.org.uk,,,,Orrell,,,,"Park Rd, Pemberton, Wigan WN5 8HY, United Kingdom",,53.5364685,-2.6875305,"WN5 8HY","United Kingdom",,"Greater Manchester",Wigan,"Orrell Branch meets at 7.30pm on the second Tuesday of every month at Pemberton Conservative Club, Park Rd, Pemberton, Wigan, WN5 8HY. If you wish to become a member of Orrell Branch please join online by following the link below.                                                                                             For any further details about Orrell Branch, please email our Branch Chairman David Myers rbl.orrell@aol.com  Membership is open to everyone, you don't have to have served in the Armed Forces to become a member. If you have an interest in the objectives of the Legion and want to help and support for those who have served and their families, come and join us. We welcome men and women of all ages, whether they have served in the Armed Forces or not."
britishlegion.org.uk,,,,"Oundle RBL",,,,,,,,,"United Kingdom",,,,"The Oundle Branch meets at 19.00 every 1st Monday of the month(except Bank Holidays when 2nd Monday and no meetings in July/August). Email Oundle.MemSecretary@RBL.Community for next meeting location."
britishlegion.org.uk,,,,"Oxted and District",,,,"42 Church Ln, Oxted RH8 9LB, UK",,51.2559682,-0.0085565,"RH8 9LB","United Kingdom",,Surrey,Oxted,"Branch Members are welcome to meet in the Oxted RBL Club at any time that it is open."
britishlegion.org.uk,,,,"Papplewick & Linby RBL",,,,,,,,,"United Kingdom",,,,"Papplewick & Linby Branch meets at the Horse and Groom, Linby at 12 noon at two monthly intervals as room available."
britishlegion.org.uk,,,,"Pawlett RBL",,,,"29 Old Main Rd, Pawlett, Bridgwater TA6 4RY, UK",,51.1810647,-3.0042914,"TA6 4RY","United Kingdom",,Somerset,Bridgwater,"Pawlett Branch Committee meets on the third Wednesday of every month except August, at The Royal British Legion Club in Pawlett. If you are interested in joining the Committee to help further the activities and charitable work of the Legion, please get in touch at the email address below, or via the Club Steward."
britishlegion.org.uk,,,,"Okehampton RBL",,,,"3 Station Rd, Okehampton EX20 1DY, UK",,50.7373256,-4.0022096,"EX20 1DY","United Kingdom",,Devon,Okehampton,
britishlegion.org.uk,,,,"Old Catton",,,,,,,,,"United Kingdom",,,,"Branch meets at 7pm every 1st Wednesday of the month at a committee member’s home"
britishlegion.org.uk,,,,Orpington,,,https://www.rblorpington.co.uk/,"Queensway, Petts Wood, Orpington BR5 1DH, UK",,51.3878517,0.07423,"BR5 1DH","United Kingdom",,"Greater London",Orpington,
britishlegion.org.uk,,,,Oswestry,,,,,,,,,"United Kingdom",,,,"The Home of the Royal British Legion Oswestry Branch is the Oswestry Cricket Club, Morda Road, Oswestry.  The Branch now meets on the second Tuesday of the month between 1000 - 1200 hours, and the last Friday of the month between 1700 - 1900 hours. In addition social and fundraising events will be held and advertised as applicable."
britishlegion.org.uk,,,,"Over & District RBL",,,,,,,,,"United Kingdom",,,,"Over & District Branch meets every alternate month at the Community Centre in Over Village."
britishlegion.org.uk,,,,"Paignton RBL",,,,"39 Church St, Paignton TQ3 3AJ, UK",,50.4368177,-3.5712481,"TQ3 3AJ","United Kingdom",,Torbay,Paignton,
britishlegion.org.uk,,,,"Park Gate",,,,"366 Brook Ln, Sarisbury Green, Park Gate, Southampton SO31 7DP, UK",,50.8715591,-1.2716956,"SO31 7DP","United Kingdom",,Hampshire,Southampton,
britishlegion.org.uk,,,,"Peaslake RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Pelynt & Lanreath RBL",,,,,,,,,"United Kingdom",,,,"Pelynt & Lanreath Branch meets at 10.30am on the every third Friday of the month for a coffee morning at the Jubilee Inn in Pelynt."
britishlegion.org.uk,,,,"Penketh and Great Sankey RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Penrith RBL",,,https://www.rblpenrith.org.uk/,"28 Middlegate, Penrith CA11 7PT, UK",,54.6658069,-2.7545745,"CA11 7PT","United Kingdom",,Cumbria,Penrith,
britishlegion.org.uk,,,,"Pershore & District",,,,,,,,,"United Kingdom",,,,"Branch Committee meets at 19.00 hrs on the last Thursday of alternative months at the The Angel Inn & Posting House, High Street in Pershore."
britishlegion.org.uk,,,,"Petersfield RBL",,,,,,,,,"United Kingdom",,,,"Petersfield Branch meets every second Wednesday at 7:30pm at the Red Lion Pub, College Street, Petersfield."
britishlegion.org.uk,,,,"Pluckley & Little Chart RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Plymouth Crownhill RBL Branch",,,,"Tailyour Rd, Plymouth PL6 5DH, UK",,50.4073075,-4.1270657,"PL6 5DH","United Kingdom",,Plymouth,Plymouth,"Plymouth Crownhill Branch meets at 19:00 every third Thursday of each month at the Crownhill Club in the meeting room."
britishlegion.org.uk,,,,"Poole RBL",,,,"93 Dorchester Rd, Poole BH16 5NW, UK",,50.7399526,-2.038943,"BH16 5NW","United Kingdom",,Dorset,Poole,"The Poole Branch meets every 2 Months - normally 2nd Monday at 20.00hr. Location will be published via email due to North Road Social Club being closed"
britishlegion.org.uk,,,,"Pencoed RBL Branch",,,,"37 Hendre Rd, Pencoed, Bridgend CF35 6TB, UK",,51.5238889,-3.5044444,"CF35 6TB","United Kingdom",,"Bridgend County Borough",Bridgend,"Branch meets bi-monthly at 6.30 pm on the third Sunday in the month in Pencoed Social Club, 37 Hendre Road, Pencoed, CF35 6TB"
britishlegion.org.uk,,,,"Penkridge RBL",,,,,,,,,"United Kingdom",,,,"Penkridge Branch meets at 19:30hrs every 2nd Tuesday of January, March, May, July, September, October and November at Pencric, Tildesley Close off Vale Gardens, Penkridge Stafford,ST19 5FG."
britishlegion.org.uk,,,,Penryn,,,,,,,,,"United Kingdom",,,,"Penryn Branch meets at 7.30pm on the first Wednesday of each month (excluding January) at the Penryn Bowling Club Quay Hill, Penryn."
britishlegion.org.uk,,,,Peterborough,,,,"210 Broadway, Yaxley, Peterborough PE7 3NR, UK",,52.5163806,-0.2638111,"PE7 3NR","United Kingdom",,Cambridgeshire,Peterborough,"Peterborough Branch meets on the third Thursday of each month at 7.30pm at the Peterborough Conservative Club.  77 Broadway,Peterborough PE1 4DA)."
britishlegion.org.uk,,,,"Petts Wood RBL",,,,"Queensway, Petts Wood, Orpington BR5 1DH, UK",,51.3878517,0.07423,"BR5 1DH","United Kingdom",,"Greater London",Orpington,"Petts Wood Branch Committee meets on the 2nd Tuesday of every month except August at our Headquarters in Queensway, Petts Wood, Orpington. The November meeting is also the AGM."
britishlegion.org.uk,,,,"Plymouth City Centre Armed Forces Supporters",,,,"174 Armada Way, Plymouth PL1 1LB, UK",,50.3731695,-4.1420736,"PL1 1LB","United Kingdom",,Plymouth,Plymouth,"The Branch is not attached to a Royal British Legion Club, and seeks to provide its membership with a wide range of social, fundraising and volunteer opportunities outside of a Club environment. Whilst our formal meetings are currently held at the Plymouth Hoe Club, we aim to hold meetings throughout the month in a variety of venues, recognising that many of our potential members would prefer to meet in more family friendly and 'dry' environments. Some of our members are involved in local walking clubs, breakfast clubs and volunteer as fundraisers for the Poppy Appeal.  All of which may provide new social outlets."
britishlegion.org.uk,,,,"Polegate RBL",,,,"27 Victoria Rd, Polegate BN26 6DB, UK",,50.8228797,0.2419147,"BN26 6DB","United Kingdom",,"East Sussex",Polegate,
britishlegion.org.uk,,,,"Port Erin RBL",,,,"Droghadfayle Rd, Port Erin, Isle of Man IM9 6EE, Isle of Man",,54.0847234,-4.7546875,"IM9 6EE","United Kingdom",,,"Isle of Man","Port Erin Branch committee meets every month, usually on the 3rd Monday of the month at 1930hrs at the Memorial Hall in Droghadfayle Road, Port Erin."
britishlegion.org.uk,,,,Portishead,,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Poynton RBL",,,,"George's Rd W, Poynton, Stockport SK12 1JY, UK",,53.3475853,-2.1217404,"SK12 1JY","United Kingdom",,"Cheshire East",Stockport,"Poynton Branch meets every 3 months at its premises in Georges Road West, Poynton."
britishlegion.org.uk,,,,"Pudsey & Farsley RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Ramsbottom RBL",,,,"Central St, Ramsbottom, Bury BL0 9AF, UK",,53.6481871,-2.3192804,"BL0 9AF","United Kingdom",,"Greater Manchester",Bury,"The Ramsbottom Branch meets every month at the Ramsbottom Royal British Legion in Ramsbottom."
britishlegion.org.uk,,,,"Randalstown RBL",,,,,,,,,"United Kingdom",,,,"Randalstown Branch meets at 20:00 on the last Thursday of every other month, at the Old Bleach Bowling Club in Neilsbrook Park, Randalstown."
britishlegion.org.uk,,,,"Raunds & Dist RBL",,,,,,,,,"United Kingdom",,,,"Raunds and District Branch meets at 8pm every 3rd Wednesday of the month at the 'Stanwick Club' in the High Street,  Stanwick."
britishlegion.org.uk,,,,"Redcar RBL",,,,"92-94 Coatham Rd, Redcar TS10 1RY, UK",,54.6174026,-1.0757362,"TS10 1RY","United Kingdom",,Cleveland,Redcar,
britishlegion.org.uk,,,,"Richmond RBL",,,,"14 Park Ln, Richmond TW9 2RA, UK",,51.4640178,-0.3056457,"TW9 2RA","United Kingdom",,"Greater London",Richmond,"Richmond (North Yorkshire) Branch meets every [second Thursday at the [Cricket Club in [Richmond]."
britishlegion.org.uk,,,,"Potterne Branch (Wiltshire)",,,,,,,,,"United Kingdom",,,,"Potterne Branch meets at 20:00 every 2nd Monday of the Month at the Potterne Social Club in Whistley Rd. Potterne SN105NE."
britishlegion.org.uk,,,,"Prestatyn RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,Rainworth,,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Ramsey RBL",,,,"Cricketfield Ln, Ramsey, Huntingdon PE26 1BG, UK",,52.447143,-0.1126571,"PE26 1BG","United Kingdom",,Cambridgeshire,Huntingdon,"Ramsey & District Branch meets currently every third Wednesday of the month"
britishlegion.org.uk,,,,"Rathfriland RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Rayleigh RBL",,,,"2 London Hill, Rayleigh SS6 7HP, UK",,51.5883443,0.6080713,"SS6 7HP","United Kingdom",,Essex,Rayleigh,"Rayleigh Branch meets at 7.30pm on the second Monday of every month at the Royal British Legion Hall, 2 London Hill, Rayleigh, Essex."
britishlegion.org.uk,,,,"Retford RBL",,,,"Ordsall, Retford DN22 7NJ, United Kingdom",,53.3209449,-0.9572143,"DN22 7NJ","United Kingdom",,Nottinghamshire,Retford,"Retford & District Branch meets at 7pm on the first Monday of every month at the Babworth Sports & Social Club in Retford DN22 7NJ. Please note: there are no meetings in January and August."
britishlegion.org.uk,,,,"Rickmansworth RBL",,,,"161-163 Watford Rd, Croxley Green, Rickmansworth WD3 3ED, UK",,51.6497307,-0.4371308,"WD3 3ED","United Kingdom",,Hertfordshire,Rickmansworth,"Rickmansworth & West Hyde Branch meets at 8.00pm on the 3rd Wednesday of every month at The Royal British Legion Hall in Ebury Road, Rickmansworth."
britishlegion.org.uk,,,,"Ringwood & District RBL",,,,,,,,,"United Kingdom",,,,"Ringwood & District Branch meets at 7.30pm on the fourth Monday of most months at the Ringwood Conservative Club, see our News and Events page for more info.Membership is open to everyone. If you have an interest in the objectives of the Legion and want to help and support for those who have served and their families, come and join us. We welcome men and women of all ages, whether they have served in the Armed Forces or not."
britishlegion.org.uk,,,,"Rishton RBL",,,,,,,,,"United Kingdom",,,,"Rishton Branch meets 1st Sunday every month at 13.00 pm at Rishton Conservative Club, Cliffe St, Rishton in the darts room. From November 2015  meetings have changed venue to The Roebuck Inn, High St but the time and date stays the same."
britishlegion.org.uk,,,,"Rochdale RBL",,,,,,,,,"United Kingdom",,,,"Rochdale Branch meets on the first Wednesday of every month at 20.00hrs ( excluding November and January)"
britishlegion.org.uk,,,,"Romford RBL",,,,"Goodchild House, 54 Western Rd, Romford RM1 3LP, UK",,51.5784024,0.1872816,"RM1 3LP","United Kingdom",,"Greater London",Romford,
britishlegion.org.uk,,,,"Ross on Wye RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Royal British Legion Village RBL",,,,"Royal British Legion Village, Aylesford ME20 7RU, UK",,51.295048,0.474956,"ME20 7RU","United Kingdom",,Kent,Aylesford,"Our Village Branch is based at The Royal British Legion Village in Aylesford, Kent and meets regularly in the Capel Morris Centre."
britishlegion.org.uk,,,,"Royal Tunbridge Wells RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Royston RBL",,,,"Mill Rd, Royston SG8 7AE, UK",,52.052791,-0.0227701,"SG8 7AE","United Kingdom",,Hertfordshire,Royston,"Royston Branch meets at 7.30pm every fouth Tuesday of the month at the Royston Branch, Royal British Legion in Royston."
britishlegion.org.uk,,,,"Ripon RBL",,,,,,,,,"United Kingdom",,,,"Ripon Branch meets at 8pm every alternate month at Lister House in Ripon."
britishlegion.org.uk,,,,"Roade & Dist RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 7 PM every First Monday of each month at the Cripps House, The Ridings in Hyde Road, Roade."
britishlegion.org.uk,,,,"Rolleston on Dove RBL",,,,"15 Burnside, Rolleston-on-Dove, Burton upon Trent, Burton-on-Trent DE13 9DN, United Kingdom",,52.8459278,-1.65027,"DE13 9DN","United Kingdom",,Staffordshire,Burton-on-Trent,"Rolleston on Dove  Branch meets every first Wednesday of the month at 7pm at the Rolleston Club, 15 Burnside Rolleston on Dove, Staffordshire. DE13 9DN"
britishlegion.org.uk,,,,Romsey,,,,"Shean House, Love Ln, Romsey SO51 8DE, UK",,50.9896359,-1.4961833,"SO51 8DE","United Kingdom",,Hampshire,Romsey,"Branch committee meets at 19:30 hours every two months using Teams video conferencing software."
britishlegion.org.uk,,,,"Rotherham Rawmarsh & Parkgate RBL",,,,"Drummond St, Rotherham S65 1HY, United Kingdom",,53.4339847,-1.3546924,"DE13 9DN","United Kingdom",,"South Yorkshire",Rotherham,"Rotherham, Rawmarsh & Parkgate Branch meets at 11am on the 2nd Thursday of the every month at  Tesco Community Room, Tesco Extra, Drummond Street, Rotherham S65 1HY."
britishlegion.org.uk,,,,"Royal Hillsborough Branch",,,,,,,,,"United Kingdom",,,,"Royal Hillsborough Branch committee meets on the second Wednesday every month. Branch meetings are held every three months. All branch members and guests are very welcome to attend. Please contact any of the branch officers listed for details."
britishlegion.org.uk,,,,"Royal Wootton Bassett",,,,"Malmesbury Rd, Royal Wootton Bassett, Swindon SN4 8DS, UK",,51.5555369,-1.9008093,"SN4 8DS","United Kingdom",,Wiltshire,Swindon,
britishlegion.org.uk,,,,"Ruddington RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Rugby No1 RBL",,,,"34 York St, Rugby CV21 2BL, UK",,52.374994,-1.2704062,"CV21 2BL","United Kingdom",,Warwickshire,Rugby,"Rugby No 1 Branch meets on the second THURSDAY of each month at 7.30pm at The Indian Community Centre, Edward Street, Rugby. CV21 2EZ. On-site car parking is available."
britishlegion.org.uk,,,,"Rushden RBL",,,,"61 Newton Rd, Rushden NN10 0HF, United Kingdom",,52.2897916,-0.5932991,"NN10 0PS","United Kingdom",,Northamptonshire,Rushden,"Rushden Branch meets on the second Monday of the month at the Rushden Athletic Club, Newton Road, Rushden, NN10 0HF at 7.30pm."
britishlegion.org.uk,,,,"Rye & District",,,,,,,,,"United Kingdom",,,,"Branch meets virtually by Zoom at 19:30 on Tuesday 16 March (Branch) Tuesday 22 June (Branch) Tuesday 14 September (Branch) Tuesday 23 November (AGM)."
britishlegion.org.uk,,,,"Saffron Walden",,,,,,,,,"United Kingdom",,,,"Saffron Walden Branch meets on the third Tuesday of every month at the Kings Arms on Market Hill, Saffron Walden."
britishlegion.org.uk,,,,Salisbury,,,,"9, 11 Endless St, Salisbury SP1 1DL, UK",,51.0700709,-1.7946214,"SP1 1DL","United Kingdom",,Wiltshire,Salisbury,
