Brand Organization Email Extension,Tenant Organization Email Extension,Brand Location Number,Tenant Location Number,Name,Phone,Email,Website,Address Line one,Address Line Two,Latitude,Longitude,Zip Code,Country,State,County,Municipality - Place,Notes
britishlegion.org.uk,,,,Rye & District,,,,,,,,,United Kingdom,,,,Branch meets virtually by Zoom at 19:30 on Tuesday 16 March (Branch) Tuesday 22 June (Branch) Tuesday 14 September (Branch) Tuesday 23 November (AGM).
britishlegion.org.uk,,,,Saffron Walden,,,,,,,,,United Kingdom,,,,"Saffron Walden Branch meets on the third Tuesday of every month at the Kings Arms on Market Hill, Saffron Walden."
britishlegion.org.uk,,,,Salisbury,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Sampford,,,,,,,,EX16 7DP,United Kingdom,,,,"Sampford Peverell & Uplowman Branch meets on the second Monday of every second month (February, April, June, August, October and December) at 1900 hrs at the Redwoods Inn in Uplowman, Devon, EX16 7DP."
britishlegion.org.uk,,,,Sawston & Pampisford RBL,,,,,,,,,United Kingdom,,,,Sawston and Pampisford Branch meets at 7.30pm on the last Wednesday of the month (except July and December) at the Chapelfield Community Centre in Sawston.
britishlegion.org.uk,,,,Seaford RBL,,,http://seafordbritishlegion.co.uk/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Rugeley RBL,,,,,,,,,United Kingdom,,,,"Rugeley Branch meets at 11am  on the first Sunday of every month, excluding August at Olly's Bar, Bow Street, Rugeley."
britishlegion.org.uk,,,,Ryde RBL,,,,,,,,,United Kingdom,,,,"Branch meets at 6:00pm every first Wednesday of the month, please see the minutes on the branch noticeboard in the Ryde Legion club for details of the venue for the next branch meeting."
britishlegion.org.uk,,,,Saddleworth RBL,,,,,,,,,United Kingdom,,,,Saddleworth Branch meets at 1930hrs every 1st Tuesday of the month at the Conservative Club in Uppermill.
britishlegion.org.uk,,,,Salford Priors RBL,,,,,,,,WR11 8XD,United Kingdom,,,,"The Branch meets quarterly at the Memorial Hall, School Road, Salford Priors, Evesham, WR11 8XD.  Please contact the Branch Secretary for the latest dates and times."
britishlegion.org.uk,,,,Saltash RBL,,,,,,,,,United Kingdom,,,,"The branch meets at 7.30 pm for 8.00 pm every 4th Wednesday of every month (except August and December) at the Saltash Town Football Club at Kimberley Stadium, Callington Road, Saltash.  There will be a social event planned for the early part of December, and the branch holds regular social functions."
britishlegion.org.uk,,,,Sandbach RBL,,,,,,,,CW11 1EG,United Kingdom,,,,Sandbach branch meets on the 2nd Wednesday of every month at The Masonic Hall in Sandbach CW11 1EG. Meeting starts at 7.30pm.
britishlegion.org.uk,,,,Sandy & District RBL,,,,,,,,,United Kingdom,,,,"Sandy and District Branch meets at 8pm on the third Wednesday of every month at the Conservative Club in Bedford Road, Sandy, for more information, of who we are and what we do please see About The Sandy and District Branch under Branch Information"
britishlegion.org.uk,,,,Sawtry & Dist RBL,,,,,,,,,United Kingdom,,,,Sawtry and District Branch meets every first Monday of the month @ 1930 (except bank holidays and August meeting) at the Sawtry Social Club. You can contact us via email on Sawtry.Secretary@RBL.community.
britishlegion.org.uk,,,,Seaham,,,,,,,,SR7 0BL,United Kingdom,,,,"Seaham Branch meets at 7 pm every third Wednesday of the month at the New Seaham Conservative club, 208 Station Road, Seaham, SR7 0BL"
britishlegion.org.uk,,,,Seaview Nettlestone RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Sedgeford & Dist RBL,,,,,,,,,United Kingdom,,,,"Now, at the end of December 2023, 120 newsletters have been produced for the information and enjoyment of members, and in January we will enjoy our 187th lunch, having obviously had to suspend our monthly gatherings for 17 months during the pandemic, between March 2020 and the October 2021 AGM – had that not happened, we would by now have celebrated our 200th lunch, and more.  We meet in a different venue each month, as we gradually rotate around the local area, so that we can enjoy the variety available, and the driving distances are varied as well.  There are now 42 regular attenders at lunches – over half of the branch membership – although as yet they haven’t all turned up for lunch on the same day: the average attendance is around 28!"
britishlegion.org.uk,,,,Shaftesbury RBL,,,,,,,,,United Kingdom,,,,Shaftesbury and District Branch meets at 10.00am every Thursday at the Legion Hall in Coppice Street for refreshment and warm friendship.
britishlegion.org.uk,,,,Sherborne RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Shifnal RBL,,,,,,,,TF11 8AD,United Kingdom,,,,"Branch meets at the War Memorial Club, Five Ways, Shifnal, TF11 8AD at 20:00hrs on the second Tuesday of each month."
britishlegion.org.uk,,,,Shotley,,,,,,,,,United Kingdom,,,,"Shotley & Erwarton Branch meets at 6pm on the last Wednesday of January,  April, July (AGM) and October at the Village Hall in Shotley."
britishlegion.org.uk,,,,Sittingbourne & Milton Regis RBL,,,https://www.sittingbournerbl.info/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Seascale and Sellafield,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Sedbergh & Dist RBL,,,,,,,,,United Kingdom,,,,"Sedbergh & District Branch meets at the White Hart, Finkle Street, Sedbergh on the second Thursday of each month (except August) at 7.15pm."
britishlegion.org.uk,,,,Seend RBL,,,,,,,,,United Kingdom,,,,Seend Branch meets at 7.30pm every quarter at the Community Centre in Seend.
britishlegion.org.uk,,,,Shanklin RBL,,,,,,,,,United Kingdom,,,,"Shanklin Branch meets every month at 2 Collingwood Road, Shanklin on Tuesdays at 8.00pm."
britishlegion.org.uk,,,,Sheringham RBL,,,http://www.sheringhamrbl.co.uk/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Shipston on Stour RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Shrewsbury RBL,,,http://www.royalbritishlegionshrewsbury.com/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Sidbury & Sidford RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Sleaford RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Solihull RBL,,,,,,,,B91 3DH,United Kingdom,,,,"Solihull Branch usually meets (due to the covid 19 pandemic we hold meetings via Teams virtually) at Th Royal British Legion, Broomfields Hall, Union Road, Solihull, West Midlands, B91 3DH."
britishlegion.org.uk,,,,South Elmsall and District RBL,,,,,,,,WF9 2SW,United Kingdom,,,,"South Elmsall & District Branch meets every third Monday of each month at 19:30 at United Services Club (The Soldiers) on Chapel Lane, South Elmsall, Pontefract WF9 2SW."
britishlegion.org.uk,,,,South Shields RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Southport RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Southwick Green RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Spondon RBL,,,,,,,,,United Kingdom,,,,"Spondon Branch was first established on the 3rd of June, 1921 and is the oldest branch in the County of Derbyshire and one of the oldest in the UK. It meets at 8 p.m. on the second Thursday of each month at the Village Club in Spondon."
britishlegion.org.uk,,,,St Annes on Sea RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Soham RBL,,,,,,,,CB7 5PL,United Kingdom,,,,"Soham Branch meet on the second Wednesday at 7.30pm, bi-monthly* in The Pavilion, Fountain Lane, Soham, Cambridgeshire, CB7 5PL"
britishlegion.org.uk,,,,Somersham & Dist RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,South Molton RBL,,,,,,,,,United Kingdom,,,,South Molton Branch meets every [month] at the [venue name] in [location].
britishlegion.org.uk,,,,Southampton RBL Branch,,,,,,,,,United Kingdom,,,,Southampton Branch meets at 11:00 every 3rd Saturday of each month
britishlegion.org.uk,,,,Southwell RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Spenborough RBL,,,,,,,,BD19 9FU,United Kingdom,,,,"Spenborough Branch meets at 7.30pm generally on the second Monday of the month (except August and December) at The Moorlands (formerly  Spenborough United Ex-Servicemen's Club), Bradford Road, Cleckheaton, West Yorkshire BD19 9FU."
britishlegion.org.uk,,,,St Agnes RBL,,,,,,,,,United Kingdom,,,,"St Agnes Branch meets at 10.30 every second Tuesday in March, June and October at the St Agnes Hotel, in St Agnes."
britishlegion.org.uk,,,,St Clears RBL,,,,,,,,,United Kingdom,,,,"Branch meets at 19:30 every month (excl Jul, Aug & Dec) at the White Lion Inn in Pwll Trap, St Clears."
britishlegion.org.uk,,,,St Ives Hunts RBL,,,,,,,,PE27 5BX,United Kingdom,,,,"St Ives (Hunts) and District Branch meets at The Ivy Leaf Club, 23 The Broadway, St Ives PE27 5BX."
britishlegion.org.uk,,,,Stafford RBL,,,,,,,,ST16 2AQ,United Kingdom,,,,"The Stafford Branch was established on the 8 July 1921 and and is one of the oldest branches in the County of Staffordshire. The Branch meets on the first Thursday of every month at The Bird in Hand, 1 Victoria Rd, Stafford ST16 2AQ."
britishlegion.org.uk,,,,Stamford RBL,,,,,,,,PE9 1UU,United Kingdom,,,,"The Royal British Legion is the leading ex-Service organisation and one of Britain’s best known and highly respected charities. We provide financial, social and emotional care and support to all members of the British Armed Forces - past and present and their families. The Legion is also the national Custodian of Remembrance, safeguards the Military Covenant between the Nation and its Armed Forces, and is best known for the annual Poppy Appeal and its emblem - the red poppy.The Stamford Branch meets at 7.30pm on the THIRD Monday of every month at Blackstone Sport & Social Club, Drift Road, Stamford, Lincolnshire, PE9 1UU.Membership is open to everyone. If you have an interest in the objectives of the Legion and want to help and support for those who have served and their families, come and join us. We welcome men, women and children of all ages, whether they have served in the Armed Forces or not."
britishlegion.org.uk,,,,Staple Hill & District,,,https://www.staplehillrbl.org.uk/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Stapleford & Berwick RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Steyning & District RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Stockton on Tees RBL,,,,,,,,,United Kingdom,,,,"New Meeting Place and Time: Stockton Branch meets at 19:00 every 1st Tuesday of the month at the Norton Cricket Club, 74 Station Road, Stockton - on - Tees TS20 1PE"
britishlegion.org.uk,,,,Stotfold & Arlesey,,,,,,,,,United Kingdom,,,,"It is not as boring as you may think and there are many opportunities to meet and help, further educate many people along with yourself!"
britishlegion.org.uk,,,,St Silas RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Stalybridge and Dukinfield RBL,,,,,,,,SK15 1PD,United Kingdom,,,,"Stalybridge & Dukinfield Branch meets at 8.00pm on the second Tuesday of the month at the Wharf Tavern, Caroline Street, Stalybridge, SK15 1PD."
britishlegion.org.uk,,,,Standish RBL,,,,,,,,,United Kingdom,,,,"Standish Branch meets at 7.30pm on the second Tuesday of each month at The Unity Club, Cross Street, Standish."
britishlegion.org.uk,,,,Staple RBL,,,https://rblstaple.wixsite.com/rblstaple,,,,,,United Kingdom,,,,The Branch meets on the 2nd Thursday of the month as it has done since it was founded in 1926.
britishlegion.org.uk,,,,Stevenage RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Stibbington & Dist RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Stonehouse RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Stowmarket RBL,,,,,,,,,United Kingdom,,,,"Stowmarket & District Branch meets every first Tuesday of the month at Stowmarket Royal British Legion Club, Tavern Street, Stowmarket at 19:30 hours."
britishlegion.org.uk,,,,Stratford on Avon RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Sudbury RBL Branch,,,,,,,,,United Kingdom,,,,"Sudbury & District Branch formed on: 29th July 1921, the same year that the Legion was created and is still very active and successful. We meet every month, on the second Monday, at the Snooker Club, North Street, in Sudbury either with a Branch meeting or open meeting when speakers come to talk to us on a variety of subjects."
britishlegion.org.uk,,,,Sutton Scotney RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Swavesey RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Tandragee RBL,,,,,,,,,United Kingdom,,,,Branch meets at 8.00pm every 2nd Tuesday of each month at 10 the Squire in Tandragee.
britishlegion.org.uk,,,,Taunton RBL,,,,,,,,,United Kingdom,,,,Branch meets at 1930 each last Friday of the month at the Lawns Club in Taunton.or as per notice displayed on notice board. Please contact the Branch Chairman to check before setting out.
britishlegion.org.uk,,,,Tewkesbury RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Thaxted & District RBL,,,,,,,,,United Kingdom,,,,"The Thaxted & District Branch meet on the first Saturday of the month at Pam's Place Thaxted, Essex, the meeting commencing at 10.30 a.m."
britishlegion.org.uk,,,,Sturminster RBL,,,,,,,,,United Kingdom,,,,"Branch meets at 8pm on the Second Monday every January, March, May, July, September, November at the Sturminster Newton RBL Club in Bath Road, Sturminster Newton."
britishlegion.org.uk,,,,Sunbury on Thames RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Swadlincote RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Tadley & District RBL Branch,,,,,,,,RG26 4QQ,United Kingdom,,,,"Tadley & District Branch meets every second Monday at 8pm at The Ambassador Club, Hanger Road, Tadley, Basingstoke Hants RG26 4QQ."
britishlegion.org.uk,,,,Tarporley RBL,,,,,,,,,United Kingdom,,,,Tarporley Branch meets on the third Tuesday of every month at 8.00pm at the Crown Hotel.
britishlegion.org.uk,,,,Tetbury 1923 RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Thamesmead & Abbey Wood RBL,,,,,,,,,United Kingdom,,,,Thamesmead & Abbeywood Branch meets on the first Tuesday of every month at 20:00 at the Birchwood Public House in Thamesmead.
britishlegion.org.uk,,,,Thetford RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Thornbury & District RBL Branch,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Thorner & Scarcroft RBL,,,,,,,,LS14 3DX,United Kingdom,,,,"The Thorner & Scarcroft Branch meets at 18.00 on the second Monday of every 2 months at the The Bungalow, Main Street, Thorner, Leeds LS14 3DX."
britishlegion.org.uk,,,,Thrapston & Dist RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Tideford St Germans RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Toddington RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Torpoint District RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Totton & Eling RBL,,,http://www.compark.co.uk/legion/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Tyldesley RBL,,,,,,,,,United Kingdom,,,,Tyldesley Branch meets monthly at 12 noon every 1st Sunday at the Half Moon Inn in Tyldesley.
britishlegion.org.uk,,,,Thorne & District RBL,,,,,,,,,United Kingdom,,,,Thorne & District Branch meets on the last Thursday of the month (no meeting in December) at 5.45pm for a 6.00pm start at the Canal Tavern South Parade Thorne. Please join us at our meetings
britishlegion.org.uk,,,,Thorpe RBL,,,,,,,,,United Kingdom,,,,"These are listed in ""News & events"" but simply we put we meet :-"
britishlegion.org.uk,,,,Thurmaston,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Tipton RBL,,,,,,,,DY4 8XA,United Kingdom,,,,"Tipton Branch meets at 7.30pm on the first Thursday of each month at the Tipton Sports and Social Club, Sedgley Road West, Tipton, DY4 8XA."
britishlegion.org.uk,,,,Tollesbury RBL,,,,,,,,,United Kingdom,,,,Branch meets at 19.15 every first Wednesday of the month in the Committee Room at the Tollesbury RBL Club.
britishlegion.org.uk,,,,Torquay,,,,,,,,,United Kingdom,,,,"Torquay Branch meet at St Annes Hall, Babbacombe, Torquay.  You are very welcome to join us."
britishlegion.org.uk,,,,Towcester,,,,,,,,NN12 6HD,United Kingdom,,,,"*Towcester Branch meets at 7.30pm every second Tuesday of the month at Towcester Sports & Social Club, 5 Swinneyford Rd, Towcester NN12 6HD"
britishlegion.org.uk,,,,Uckfield RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Ulverston RBL,,,,,,,,,United Kingdom,,,,"Ulverston Branch meets in the RBL Club, Brogden Street, at 19.30 on a quarterly basis (April, July, October and January) ."
britishlegion.org.uk,,,,Usk RBL,,,http://www.rblusk.co.uk/,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wainfleet RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Walton on the Naze RBL,,,,,,,,,United Kingdom,,,,"Walton & District Branch meets every second Tuesday of the month at 1.30pm in the Committee Room at The Royal British Legion Club, Vicarage Lane Walton on the Naze."
britishlegion.org.uk,,,,Wark RBL,,,,,,,,,United Kingdom,,,,Wark and District Branch meets at 7pm every 3 months at the Wark Mechanics Institute and Town Hall.
britishlegion.org.uk,,,,Warsop,,,,,,,,,United Kingdom,,,,We meet monthly for comradeship and have speakers on all kinds of topics.
britishlegion.org.uk,,,,Washingborough & District RBL,,,,,,,,,United Kingdom,,,,"The Washingborough Branch meets at 3pm every 2nd Wednesday of the month at the Turks Head, 16 Main Street, Heighington, Lincoln LN4 1RG"
britishlegion.org.uk,,,,Watchet RBL,,,,,,,,,United Kingdom,,,,Branch meets at 19:30 every last Wednesday at the Royal British Legion in Watchet
britishlegion.org.uk,,,,Upminster RBL,,,,,,,,RM14 3HL,United Kingdom,,,,"Upminster and Cranham Branch meets once a month, usually on the second Sunday of the month, at our club - 316 St Mary's Lane, Upminster, Essex RM14 3HL."
britishlegion.org.uk,,,,Waddington RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wallingford & District,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wargrave RBL,,,,,,,,,United Kingdom,,,,The Wargrave Branch has no fixed meeting venue but meets  throughout the year at various venues in Wargrave. Please refer to  the News & events page for details.
britishlegion.org.uk,,,,Warminster RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Warton,,,,,,,,FY8 3NP,United Kingdom,,,,"Branch meets at 7pm on the first Wednesday of January, April, July and October (AGM).  Meetings are held at Clifton Gardens, 309 Church Road, Lytham St Annes, Lancashire. FY8 3NP."
britishlegion.org.uk,,,,Warwick RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Washington RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Waterside RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wath Brow and District,,,,,,,,,United Kingdom,,,,"Branch meets at 7pm every second month at the Wath Brow RBL Club in King Street , Wath Brow CA23 ."
britishlegion.org.uk,,,,Watlington RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wellingborough and District,,,,,,,,NN8 4JH,United Kingdom,,,,"Royal British Legion Wellingborough & District Branch meet at The Old Grammarians in Oxford Street, Wellingborough, NN8 4JH."
britishlegion.org.uk,,,,Wellington Somerset RBL,,,,,,,,,United Kingdom,,,,Wellington Branch meets at 7.30pm on the 3rd Tuesday of every other month at the Wellington Football Club.
britishlegion.org.uk,,,,Wem RBL,,,,,,,,,United Kingdom,,,,Branch meets at 19.30 every month at the United Services Club in Wem.
britishlegion.org.uk,,,,West Felton RBL,,,,,,,,,United Kingdom,,,,"West Felton Branch meets on the first Monday of each month at 8pm at The Punch Bowl, West Felton (except when it falls on a Bank Holiday, and then the meeting is held on the second Monday of that month)."
britishlegion.org.uk,,,,Wetherby RBL,,,,,,,,,United Kingdom,,,,Wetherby & District Branch meets at various times and dates as notified in our quarterly newsletter. More information can be found on our facebook page
britishlegion.org.uk,,,,Watford,,,,,,,,,United Kingdom,,,,"Branch meets at St Mary’s Church, Watford every 3rd Monday of each month, or as required."
britishlegion.org.uk,,,,Wath Upon Dearne,,,,,,,,,United Kingdom,,,,Branch meets at 1900hrs every 4th Thursday of the month at The Westville WMC  Wath Upon Dearne S63 6DG.
britishlegion.org.uk,,,,Watton & District RBL,,,,,,,,,United Kingdom,,,,"We meet every 3rd Monday and alternate beteen Branch and Social meetings i.e. Feb is Social, March is Branch with our AGM in November."
britishlegion.org.uk,,,,Wellington & District RBL Branch,,,,,,,,,United Kingdom,,,,Branch meets at 7.30pm every 2nd Tuesday of the month at the The Plough Inn in King Street Wellington.
britishlegion.org.uk,,,,Welwyn Garden City,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wembley & Sudbury RBL Sub Branch,,,,,,,,,United Kingdom,,,,"The Wembley and Sudbury Branch meets every two months at 607 Harrow Road, Wembley, Middlesex. Please contact the branch for the next meeting's details."
britishlegion.org.uk,,,,Weston-super-Mare,,,,,,,,,United Kingdom,,,,"The Branch Committee usually meets at 19:00 every 3rd Wednesday of the month at the Touchpoint, 77, Meadow Street, Weston-super-Mare, BS23 1QL."
britishlegion.org.uk,,,,Wheelton Rural District,,,,,,,,,United Kingdom,,,,"Wheelton & Rural District Branch meets on the first Friday of each month at 7.30pm at St Barnabas' Church, Chapel Lane, Heapey."
britishlegion.org.uk,,,,Whitchurch Hants RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Whitley Bay RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Whittlesey RBL,,,,,,,,,United Kingdom,,,,"Branch meets at 1100 every 1st Sunday of each month at Childers Sports and Social Club, Station Road Whittlesey."
britishlegion.org.uk,,,,Wickford & District Branch,,,,,,,,,United Kingdom,,,,"Wickford & District Branch meets monthly on the 3rd Wednesday of the month with our AGM being held in November, at our Club at 73 Runwell Road, Wickford. The Branch meet at 8.00pm."
britishlegion.org.uk,,,,Wickham Market RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wigton,,,,,,,,,United Kingdom,,,,"Branch meets at 1900 on the 3rd Tuesday of the month even months (Feb/Apr etc) at St. Cuthbert's church hall, King Street in Wigton, odd months (Jan/Mar etc) at Wigton rugby club, Lowmoor rd."
britishlegion.org.uk,,,,Wilmslow RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Winchcombe RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Whitehead RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Whitstable RBL,,,http://whitstablerbl.weebly.com/rbl-branch.html,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Whitwell RBL,,,,,,,,,United Kingdom,,,,"Whitwell & District Branch meets at 1930hrs on the first Monday of January, March, May, July, September and November at Lime Tree House, 48 High Street, Whitwell for a formal meeting and a social meeting on the first Monday of February, April, June, August, October and December at the Bull PH at 2000hrs."
britishlegion.org.uk,,,,Wickham,,,,,,,,PO17 5JN,United Kingdom,,,,"Branch meets quarterly at Kings Head Skittle Room, Wickham Square PO17 5JN"
britishlegion.org.uk,,,,Wigan RBL,,,,,,,,,United Kingdom,,,,"Branch meets at 1800hrs till, 2000hrs every  second Wednesday of the month at the Wigan Borough Armed Forces HQ"
britishlegion.org.uk,,,,Willaston In Wirral RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wimborne RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Winchester RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Windermere RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Windsor & District Sub RBL,,,,,,,,,United Kingdom,,,,"The Windsor and District Branch meets every First Thursday of the month (except August and December) at 1900hrs for 1930hrs at a location to be announced each month for social meet ups. For committee meetings, theses will take place at the Windsor & Eton Brewery, on the first Thursday every third month at 1900hrs."
britishlegion.org.uk,,,,Witham RBL,,,,,,,,,United Kingdom,,,,"Witham Branch meets at 7.30pm on the third Thursday of every month at the Memorial Hall in Newland Street, Witham."
britishlegion.org.uk,,,,Wiveliscombe RBL,,,,,,,,,United Kingdom,,,,"Branch meets at The Bear Inn, Wiveliscombe bi-monthly between March & November each year."
britishlegion.org.uk,,,,Woodbridge RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Woodmancote and District RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Workington RBL,,,,,,,,,United Kingdom,,,,Workington Branch meets at 7pm every second month at the Workington Royal British Legion Club.
britishlegion.org.uk,,,,Worthen RBL,,,,,,,,,United Kingdom,,,,"Worthen Branch meets at 7pm on the second Monday of each month at the village hall in Worthen, Shropshire."
britishlegion.org.uk,,,,Windlesham RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Winterton & District,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wittering & District RBL,,,,,,,,,United Kingdom,,,,"Wittering & District Branch meets every first Wednesday of the month at 8pm in the associated club in Legion Way off Stocks Lane, East Wittering, Chichester, West Sussex."
britishlegion.org.uk,,,,Wivenhoe RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Woodford & Bramhall RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Worcester Park RBL,,,,,,,,,United Kingdom,,,,Worcester Park has a Branch Committee which meets every 4-6 weeks.
britishlegion.org.uk,,,,Worksop RBL,,,,,,,,,United Kingdom,,,,Branch meets at 19:30Hrs The Last Friday of every month at:
britishlegion.org.uk,,,,Worthing RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wrangle & District RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wroughton and District RBL Branch,,,,,,,,SN4 9JX,United Kingdom,,,,"The Wroughton & District Branch has recently moved venue and will meet at regular intervals at The White Hart, High Street, Wroughton SN4 9JX. In the meantime, full details of future meetings are available from the Secretary, Jane Woodford."
britishlegion.org.uk,,,,Yateley & Hawley RBL Branch,,,,,,,,,United Kingdom,,,,"We meet on the second Thursday monthly, 7.30pm at Yateley United Football Club, Sean Deveraux Park, Chandlers Lane, Yateley, GU467SS"
britishlegion.org.uk,,,,York RBL,,,,,,,,,United Kingdom,,,,"York Branch meets at 8.00pm on the second Tuesday of every month at The RAFA Club, 3-5 Aldwark, York."
britishlegion.org.uk,,,,Ystradgynlais RBL,,,,,,,,,United Kingdom,,,,"Ystradgynlais Branch meets at 8pm on the last Thursday of March, May, September and November at the Gough Constitutional Club in Ystradgynlais."
britishlegion.org.uk,,,,Wrentham & District RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Wymondham RBL,,,,,,,,,United Kingdom,,,,"Wymondham Branch meets at 7.30pm on the third Monday of every month (except August) at the Ex-Services Social Club, Regal Lounge in Wymondham."
britishlegion.org.uk,,,,Yarnton Sub Branch RBL,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Yeovil,,,,,,,,,United Kingdom,,,,
britishlegion.org.uk,,,,Yoxall RBL,,,,,,,,DE13 8NQ,United Kingdom,,,,"We meet at 8pm on the first Wednesday of every month (except August) in the St Swithin's Room at St. Peter's Church in Yoxall (DE13 8NQ), and afterwards in The Golden Cup.  Come along and join us - you will be made most welcome."
